Finished,id,age,age_bin,MTurk_ID,group_id,study_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,404,40,middle,A1HYRGPTJJ53GF,ta_2,2,90201,donald trump,6,9,82,89,75,77,84,76,68,83,75,257.096,83,73,4,393782,NA,aCases,2,NA,84
1,404,40,middle,A1HYRGPTJJ53GF,ta_2,2,90201,donald trump,6,9,82,89,75,77,84,76,68,83,75,257.096,83,73,4,393782,NA,aCases,3,NA,76
1,404,40,middle,A1HYRGPTJJ53GF,ta_2,2,90201,donald trump,6,9,82,89,75,77,84,76,68,83,75,257.096,83,73,4,393782,NA,deaths,1,NA,68
1,404,40,middle,A1HYRGPTJJ53GF,ta_2,2,90201,donald trump,6,9,82,89,75,77,84,76,68,83,75,257.096,83,73,4,393782,NA,deaths,2,NA,83
1,404,40,middle,A1HYRGPTJJ53GF,ta_2,2,90201,donald trump,6,9,82,89,75,77,84,76,68,83,75,257.096,83,73,4,393782,NA,deaths,3,NA,75
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,cCases,1,1500,40
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,cCases,2,3000,68
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,cCases,3,4000,100
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,aCases,1,2000,41
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,aCases,2,4000,53
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,aCases,3,5000,61
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,deaths,1,1500,35
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,deaths,2,2500,63
1,405,32,middle,A3FNNGJUJS2CUZ,g_1,1,77477,Donald Trump,6,8,40,68,100,41,53,61,35,63,78,119.87,64,46,4,96968,TRUE,deaths,3,3000,78
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,cCases,1,500000,100
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,cCases,2,700000,78
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,cCases,3,900000,66
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,aCases,1,450560,69
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,aCases,2,560450,65
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,aCases,3,860556,77
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,deaths,1,13000,91
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,deaths,2,14000,81
1,406,37,middle,A25ZOL1H79DW0P,g_2,2,33065,Donald Trump,6,10,100,78,66,69,65,77,91,81,66,311.629,98,100,7,393782,FALSE,deaths,3,18670,66
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,cCases,1,250,86
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,cCases,2,600,78
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,cCases,3,1200,84
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,aCases,1,150,86
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,aCases,2,350,90
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,aCases,3,600,94
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,deaths,1,300,94
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,deaths,2,450,91
1,407,32,middle,A3711YADD1Q1,g_1,1,44833,drump,6,9,86,78,84,86,90,94,94,91,88,258.606,80,98,4,96968,TRUE,deaths,3,700,88
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,cCases,1,60000,87
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,cCases,2,600000,89
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,cCases,3,6000000,88
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,aCases,1,900000000,41
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,aCases,2,900000000000,41
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,aCases,3,900000000000000,40
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,deaths,1,70000,23
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,deaths,2,70000000,23
1,408,79,old,A3R38I5CQL07HI,ta_2,2,54937,Trump,6,10,87,89,88,41,41,40,23,23,22,563.443,89,96,7,393782,TRUE,deaths,3,NA,22
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,cCases,1,450000,70
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,cCases,2,650000,75
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,cCases,3,850000,70
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,aCases,1,500000,46
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,aCases,2,850000,47
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,aCases,3,1000000,48
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,deaths,1,15500,77
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,deaths,2,20000,81
1,409,37,middle,A1TXW9TMMU6K2U,ta_2,2,27609,Trump,6,9,70,75,70,46,47,48,77,81,79,378.092,85,85,6,393782,FALSE,deaths,3,25000,79
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,cCases,1,68,57
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,cCases,2,319,54
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,cCases,3,2183,51
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,aCases,1,100,68
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,aCases,2,400,61
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,aCases,3,2500,63
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,deaths,1,15,67
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,deaths,2,48,67
1,410,36,middle,A3CUE1YXJ26Z5F,ta_1,1,70805,Donald Trump,6,10,57,54,51,68,61,63,67,67,63,406.046,58,63,3,96968,TRUE,deaths,3,255,63
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,cCases,1,4500,47
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,cCases,2,7900,66
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,cCases,3,10500,89
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,aCases,1,1500,62
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,aCases,2,1700,75
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,aCases,3,2000,90
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,deaths,1,1000,74
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,deaths,2,1200,88
1,411,26,young,A34NEFMPQL3ZTP,g_2,2,10031,DONALD TRUMP,6,10,47,66,89,62,75,90,74,88,96,567.798,94,94,5,393782,TRUE,deaths,3,1500,96
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,cCases,1,200000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,cCases,2,300000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,cCases,3,600000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,aCases,1,300000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,aCases,2,400000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,aCases,3,800000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,deaths,1,3000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,deaths,2,4000,100
1,412,27,young,A1KXESMB9K7504,ta_1,1,53209,Donald Trump,6,10,100,100,100,100,100,100,100,100,100,93.112,100,100,7,96968,FALSE,deaths,3,8000,100
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,cCases,1,600000,92
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,cCases,2,800000,92
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,cCases,3,1000000,93
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,aCases,1,1200000,52
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,aCases,2,1600000,53
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,aCases,3,2000000,47
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,deaths,1,19000,82
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,deaths,2,40000,83
1,413,48,middle,AY4E4CDN0J6JL,g_2,2,53092,Trump,6,10,92,92,93,52,53,47,82,83,83,206.043,93,95,7,393782,FALSE,deaths,3,60000,83
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,cCases,1,68,73
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,cCases,2,319,81
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,cCases,3,2000,80
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,aCases,1,500,71
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,aCases,2,2000,77
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,aCases,3,4000,82
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,deaths,1,15,72
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,deaths,2,48,81
1,414,29,young,ACQO90PHEOZ78,g_1,1,19086,Donald Trump,6,7,73,81,80,71,77,82,72,81,80,352.577,52,45,6,96968,TRUE,deaths,3,255,80
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,cCases,1,NA,79
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,cCases,2,NA,93
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,cCases,3,NA,82
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,aCases,1,NA,64
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,aCases,2,NA,88
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,aCases,3,NA,81
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,deaths,1,NA,66
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,deaths,2,NA,92
1,415,30,middle,A29F841T1LBPQW,ta_2,2,19401,donal trump,6,8,79,93,82,64,88,81,66,92,74,235.226,81,67,6,393782,NA,deaths,3,NA,74
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,cCases,1,450000,40
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,cCases,2,500000,55
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,cCases,3,600000,70
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,aCases,1,450000,40
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,aCases,2,520000,54
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,aCases,3,600000,63
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,deaths,1,1500,49
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,deaths,2,3000,49
1,416,28,young,AJ3DOFU1RLRCD,ta_2,2,90201,Donald Trump,6,7,40,55,70,40,54,63,49,49,51,292.679,43,71,3,393782,FALSE,deaths,3,5000,51
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,cCases,1,450000,30
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,cCases,2,500000,25
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,cCases,3,600000,20
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,aCases,1,500000,15
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,aCases,2,600000,10
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,aCases,3,700000,7
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,deaths,1,13200,19
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,deaths,2,14000,15
1,417,45,middle,A31XNLA9REVGXL,ta_2,2,17872,Donald Trump,6,10,30,25,20,15,10,7,19,15,11,121.631,71,78,5,393782,FALSE,deaths,3,15000,11
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,cCases,1,500,59
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,cCases,2,600,31
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,cCases,3,700,38
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,aCases,1,300,47
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,aCases,2,400,48
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,aCases,3,500,53
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,deaths,1,277,7
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,deaths,2,600,30
1,418,35,middle,A38EQM77EC0V7G,g_1,1,89074,Donald Trump,6,7,59,31,38,47,48,53,7,30,46,176.046,64,69,4,96968,TRUE,deaths,3,700,46
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,cCases,1,2,92
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,cCases,2,2,89
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,cCases,3,3,92
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,aCases,1,1,95
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,aCases,2,2,93
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,aCases,3,1,95
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,deaths,1,2,88
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,deaths,2,1,93
1,419,35,middle,ATR1WD10HFDG1,ta_2,2,42025,DONALD TRUMP,6,9,92,89,92,95,93,95,88,93,93,36.015,96,87,6,393782,TRUE,deaths,3,2,93
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,cCases,1,3,20
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,cCases,2,2,40
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,cCases,3,2,31
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,aCases,1,6,14
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,aCases,2,9,33
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,aCases,3,12,39
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,deaths,1,2,41
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,deaths,2,3,19
1,420,25,young,A2CCCB0RFICVE,g_1,1,23651,new jerscy,6,8,20,40,31,14,33,39,41,19,53,44.139,52,59,6,96968,TRUE,deaths,3,5,53
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,cCases,1,1,70
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,cCases,2,5,60
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,cCases,3,48,94
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,aCases,1,2,63
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,aCases,2,4,86
1,421,34,middle,A1L7TXWOT60XK8,g_1,1,78589,Donald trump,6,6,70,60,94,63,86,74,86,59,59,234.39,69,65,5,96968,TRUE,aCases,3,5,74
