Finished,id,age,age_bin,MTurk_ID,group_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,new,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,793,37,middle,A207IHY6GERCFO,ta,85053,Trump,6,8,28,16,7,19,9,4,21,11,6,84.983,0,95,96,4,393782,FALSE,deaths,3,25000,6
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,cCases,1,500000,68
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,cCases,2,800000,100
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,cCases,3,1000000,65
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,aCases,1,500000,43
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,aCases,2,800000,99
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,aCases,3,1000000,57
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,deaths,1,20000,63
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,deaths,2,30000,63
1,794,38,middle,A2VTY63L3RN75V,ta,95831,Donald Trump,6,9,68,100,65,43,99,57,63,63,59,126.888,0,74,77,6,393782,FALSE,deaths,3,60000,59
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,cCases,1,500000,82
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,cCases,2,650000,66
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,cCases,3,800000,55
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,aCases,1,650000,80
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,aCases,2,800000,63
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,aCases,3,1000000,51
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,deaths,1,20000,71
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,deaths,2,35000,59
1,795,41,middle,A1171IQSWQS0K8,ta,78759,Donald Trump,6,10,82,66,55,80,63,51,71,59,42,133.344,0,94,97,7,393782,FALSE,deaths,3,55000,42
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,cCases,1,1300,48
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,cCases,2,2200,61
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,cCases,3,3100,70
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,aCases,1,500,64
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,aCases,2,900,55
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,aCases,3,1200,48
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,deaths,1,400,60
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,deaths,2,600,70
1,796,31,middle,AR2W2OCQVVMEY,ta,25486,Donald Trump,6,7,48,61,70,64,55,48,60,70,78,96.972,0,87,82,4,393782,TRUE,deaths,3,800,78
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,cCases,1,500000,50
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,cCases,2,800000,40
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,cCases,3,1200000,30
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,aCases,1,800000,10
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,aCases,2,1500000,5
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,aCases,3,3000000,5
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,deaths,1,15000,20
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,deaths,2,20000,10
1,797,30,middle,AIOOOO5OXWXKM,ta,90038,Donald Trump,6,10,50,40,30,10,5,5,20,10,5,117.438,0,100,100,7,393782,FALSE,deaths,3,25000,5
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,cCases,1,420000,93
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,cCases,2,450000,80
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,cCases,3,500000,75
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,aCases,1,410000,70
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,aCases,2,440000,80
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,aCases,3,470000,75
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,deaths,1,15000,100
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,deaths,2,18000,90
1,798,38,middle,A6HDSE80LQPR8,ta,92801,Trump,6,10,93,80,75,70,80,75,100,90,100,212.436,0,80,80,4,393782,FALSE,deaths,3,20000,100
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,cCases,1,500000,51
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,cCases,2,55000,52
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,cCases,3,60000,52
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,aCases,1,500000,49
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,aCases,2,55000,52
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,aCases,3,575000,51
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,deaths,1,20000,33
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,deaths,2,23000,43
1,799,45,middle,A30US88GBGBG0V,ta,22203,Trump,6,10,51,52,52,49,52,51,33,43,49,87.867,0,5,8,4,393782,TRUE,deaths,3,25000,49
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,cCases,1,550000,57
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,cCases,2,800000,24
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,cCases,3,1000000,6
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,aCases,1,1300000,26
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,aCases,2,2500000,16
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,aCases,3,3500000,5
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,deaths,1,18000,13
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,deaths,2,25000,9
1,800,38,middle,ARCCEMO6PIE44,ta,84120,Trump,6,10,57,24,6,26,16,5,13,9,6,196.14,0,96,97,7,393782,FALSE,deaths,3,35000,6
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,cCases,1,550000,66
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,cCases,2,750000,39
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,cCases,3,1000000,27
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,aCases,1,750000,41
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,aCases,2,1000000,24
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,aCases,3,1350000,14
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,deaths,1,16000,61
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,deaths,2,25000,49
1,801,39,middle,A16SJ5D3DKUEXJ,ta,98038,"Trump, lord help us",6,10,66,39,27,41,24,14,61,49,31,151.484,0,80,90,6,393782,FALSE,deaths,3,40000,31
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,cCases,1,500000,65
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,cCases,2,650000,35
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,cCases,3,950000,15
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,aCases,1,1000000,25
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,aCases,2,13000000,6
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,aCases,3,18000000,3
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,deaths,1,24000,55
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,deaths,2,40000,15
1,802,40,middle,A2RRDATXKQ8HHC,ta,92507,Donald Trump,6,10,65,35,15,25,6,3,55,15,7,190.166,0,95,95,7,393782,FALSE,deaths,3,70000,7
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,cCases,1,550000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,cCases,2,680000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,cCases,3,725000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,aCases,1,1000000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,aCases,2,1300000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,aCases,3,1500000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,deaths,1,15000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,deaths,2,17000,0
1,803,34,middle,AGDJB8B8CDZ71,ta,10801,trump,6,8,0,0,0,0,0,0,0,0,0,118.27,0,75,75,6,393782,FALSE,deaths,3,19000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,cCases,1,589500,2
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,cCases,2,786000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,cCases,3,982000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,aCases,1,700000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,aCases,2,1000000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,aCases,3,1300000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,deaths,1,18000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,deaths,2,23000,0
1,804,36,middle,A2OFN0A5CPLH57,ta,84655,Donald Trump,6,10,2,0,0,0,0,0,0,0,0,241.695,0,98,98,6,393782,FALSE,deaths,3,30000,0
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,cCases,1,420000,28
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,cCases,2,500000,25
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,cCases,3,600000,20
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,aCases,1,200000,29
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,aCases,2,300000,20
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,aCases,3,400000,16
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,deaths,1,15000,14
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,deaths,2,20000,10
1,805,26,young,A296WX3QFEK7A0,ta,55038,donald trump,6,9,28,25,20,29,20,16,14,10,5,69.834,0,12,13,2,393782,FALSE,deaths,3,25000,5
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,cCases,1,410000,34
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,cCases,2,512000,71
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,cCases,3,846057,82
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,aCases,1,420000,25
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,aCases,2,691000,37
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,aCases,3,935000,37
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,deaths,1,13756,63
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,deaths,2,16832,76
1,806,35,middle,A3ADQ2RLQNJQDU,ta,41339,Donald Trump,6,9,34,71,82,25,37,37,63,76,81,266.677,0,85,35,3,393782,FALSE,deaths,3,17437,81
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,cCases,1,500000,24
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,cCases,2,700000,22
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,cCases,3,850000,24
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,aCases,1,1250000,14
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,aCases,2,1400000,14
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,aCases,3,1600000,13
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,deaths,1,16000,24
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,deaths,2,18500,22
1,807,34,middle,A5X397JR1NNQC,ta,64093,Donald Trump,6,8,24,22,24,14,14,13,24,22,25,145.914,0,80,85,7,393782,FALSE,deaths,3,22000,25
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,cCases,1,500000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,cCases,2,650000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,cCases,3,1000000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,aCases,1,750000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,aCases,2,1000000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,aCases,3,2000000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,deaths,1,15000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,deaths,2,20000,40
1,808,41,middle,A19HLB95FVWUYS,ta,75081,Trump,6,9,40,40,40,40,40,40,40,40,40,131.816,0,96,97,5,393782,FALSE,deaths,3,30000,40
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,cCases,1,450000,52
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,cCases,2,600000,45
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,cCases,3,700000,27
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,aCases,1,5000000,47
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,aCases,2,6500000,29
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,aCases,3,5400000,21
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,deaths,1,15000,65
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,deaths,2,20000,48
1,809,34,middle,AH31QLJ57XC8W,ta,90026,Trump,6,10,52,45,27,47,29,21,65,48,38,115.389,0,92,77,4,393782,TRUE,deaths,3,35000,38
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,cCases,1,500000,60
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,cCases,2,1000000,30
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,cCases,3,1500000,10
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,aCases,1,1000000,30
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,aCases,2,1500000,10
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,aCases,3,2000000,5
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,deaths,1,30000,40
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,deaths,2,50000,20
1,810,28,young,A3T8THFPERMABH,ta,97115,Trump,6,9,60,30,10,30,10,5,40,20,5,188.596,0,99,98,5,393782,FALSE,deaths,3,75000,5
1,811,38,middle,AU3327LWY4SU1,ta,42765,Donald Trump,6,10,73,80,79,66,69,68,53,48,49,185.188,0,100,100,6,393782,FALSE,cCases,1,402600,73
1,811,38,middle,AU3327LWY4SU1,ta,42765,Donald Trump,6,10,73,80,79,66,69,68,53,48,49,185.188,0,100,100,6,393782,FALSE,cCases,2,407300,80
1,811,38,middle,AU3327LWY4SU1,ta,42765,Donald Trump,6,10,73,80,79,66,69,68,53,48,49,185.188,0,100,100,6,393782,FALSE,cCases,3,412425,79
1,811,38,middle,AU3327LWY4SU1,ta,42765,Donald Trump,6,10,73,80,79,66,69,68,53,48,49,185.188,0,100,100,6,393782,FALSE,aCases,1,400201,66
