"zip","est","est1","est2","est3","confidence","decrease","MTurk_ID","exp","group","day","id","past_social_iso_1","futur_social_iso_1","time_to_stop_dist","rt","attention","president","outcome","age","effort","new","lb","truth","n_start","state_id","z_est","z_conf"
63109,5e+05,420000,5e+05,6e+05,69,FALSE,"A173A97OFDAX9F",2,"ta",2,0.0149,100,100,5,175.4,6,"Donald Trump","cCases",25,10,1,393782,590573,1988,"MO",1.7695695317182,2.72834593220166
63109,6e+05,420000,5e+05,6e+05,67,FALSE,"A173A97OFDAX9F",2,"ta",3,0.0149,100,100,5,175.4,6,"Donald Trump","cCases",25,10,1,393782,677570,1988,"MO",2.12348343806184,2.6492634414132
63141,480000,480000,575000,675000,40,FALSE,"A7C9ONCFIYRSD",2,"ta",1,0.0482,100,50,7,331.929,6,"Trump","cCases",35,8,1,393782,505959,1988,"MO",1.69878675044947,1.58164981576908
63141,575000,480000,575000,675000,40,FALSE,"A7C9ONCFIYRSD",2,"ta",2,0.0482,100,50,7,331.929,6,"Trump","cCases",35,8,1,393782,590573,1988,"MO",2.03500496147593,1.58164981576908
63141,675000,480000,575000,675000,17,FALSE,"A7C9ONCFIYRSD",2,"ta",3,0.0482,100,50,7,331.929,6,"Trump","cCases",35,8,1,393782,677570,1988,"MO",2.38891886781957,0.672201171701857
63143,460000,430000,460000,510000,64,FALSE,"A26ST4UX73VPLW",2,"ta",2,0.0844,100,100,7,248.769,6,"Donald Trump","cCases",30,10,0,393782,590573,1988,"MO",1.62800396918074,2.53063970523052
63143,510000,430000,460000,510000,78,FALSE,"A26ST4UX73VPLW",2,"ta",3,0.0844,100,100,7,248.769,6,"Donald Trump","cCases",30,10,0,393782,677570,1988,"MO",1.80496092235256,3.0842171407497
63143,430000,430000,460000,510000,53,FALSE,"A26ST4UX73VPLW",2,"ta",1,0.0844,100,100,7,248.769,6,"Donald Trump","cCases",30,10,0,393782,505959,1988,"MO",1.52182979727765,2.09568600589403
63143,110000,110000,130000,2e+05,16,FALSE,"A26ST4UX73VPLW",1,"ta",1,9370000,100,100,3,766.153,6,"Donald Trump","cCases",30,10,NA,96968,165851,1988,"MO",0.767431189766181,0.637041460345442
63143,2e+05,110000,130000,2e+05,29,FALSE,"A26ST4UX73VPLW",1,"ta",3,9370000,100,100,3,766.153,6,"Donald Trump","cCases",30,10,NA,96968,340775,1988,"MO",1.39532943593851,1.15463764687611
63143,130000,110000,130000,2e+05,23,FALSE,"A26ST4UX73VPLW",1,"ta",2,9370000,100,100,3,766.153,6,"Donald Trump","cCases",30,10,NA,96968,248079,1988,"MO",0.906964133360032,0.915747099246573
63301,160000,120000,140000,160000,74,FALSE,"A2XRATHOWY82ML",1,"ta",3,8890000,52,48,4,89.294,6,"Donald Trump","cCases",39,10,NA,96968,340775,1988,"MO",1.11626354875081,2.94631675409767
63301,120000,120000,140000,160000,89,FALSE,"A2XRATHOWY82ML",1,"ta",1,8890000,52,48,4,89.294,6,"Donald Trump","cCases",39,10,NA,96968,165851,1988,"MO",0.837197661563107,3.54354312317152
63301,140000,120000,140000,160000,79,FALSE,"A2XRATHOWY82ML",1,"ta",2,8890000,52,48,4,89.294,6,"Donald Trump","cCases",39,10,NA,96968,248079,1988,"MO",0.976730605156958,3.14539221045562
63367,1e+06,5e+05,7e+05,1e+06,32,FALSE,"A25F4TGI1HAZLZ",2,"g",3,0.0198,100,100,6,245.49,6,"Donald Trump","cCases",31,9,1,393782,677570,1988,"MO",3.53913906343639,1.26531985261526
63367,5e+05,5e+05,7e+05,1e+06,79,FALSE,"A25F4TGI1HAZLZ",2,"g",1,0.0198,100,100,6,245.49,6,"Donald Trump","cCases",31,9,1,393782,505959,1988,"MO",1.7695695317182,3.12375838614392
63367,7e+05,5e+05,7e+05,1e+06,46,FALSE,"A25F4TGI1HAZLZ",2,"g",2,0.0198,100,100,6,245.49,6,"Donald Trump","cCases",31,9,1,393782,590573,1988,"MO",2.47739734440548,1.81889728813444
63624,1e+06,1e+06,4e+06,9e+06,74,FALSE,"A3QJX8VGVADUEX",2,"g",1,0.1168,87,91,7,247.191,6,"trump","cCases",45,10,0,393782,505959,1988,"MO",3.53913906343639,2.92605215917279
63701,147000,147000,169000,177900,57,FALSE,"A2IBTYRQIZX1N6",3.1,"ta",1,234,NA,NA,NA,186.325,6,"Donald Trump","cCases",39,10,NA,96968,165851,1988,"MO",0.88765481609259,2.33399703252403
63701,169000,147000,169000,177900,50,FALSE,"A2IBTYRQIZX1N6",3.1,"ta",2,234,NA,NA,NA,186.325,6,"Donald Trump","cCases",39,10,NA,96968,248079,1988,"MO",1.02050111509964,2.04736581800354
63701,177900,147000,169000,177900,48,FALSE,"A2IBTYRQIZX1N6",3.1,"ta",3,234,NA,NA,NA,186.325,6,"Donald Trump","cCases",39,10,NA,96968,340775,1988,"MO",1.07424348151613,1.9654711852834
64040,207432,153785,207432,286964,82,FALSE,"AMTONQMVMZFMS",1,"ta",2,4120000,95,95,3,443.028,6,"Donald J. Trump","cCases",19,9,NA,96968,248079,1988,"MO",1.44717987777799,3.26483748427039
64040,286964,153785,207432,286964,78,FALSE,"AMTONQMVMZFMS",1,"ta",3,4120000,95,95,3,443.028,6,"Donald J. Trump","cCases",19,9,NA,96968,340775,1988,"MO",2.00204658127329,3.10557711918403
64040,153785,153785,207432,286964,75,FALSE,"AMTONQMVMZFMS",1,"ta",1,4120000,95,95,3,443.028,6,"Donald J. Trump","cCases",19,9,NA,96968,165851,1988,"MO",1.07290368652902,2.98613184536926
64093,160000,125000,160000,225000,36,FALSE,"A5X397JR1NNQC",1,"ta",2,820000,0,85,7,138.641,6,"Donald Trump","cCases",34,7,NA,96968,248079,1988,"MO",1.11626354875081,1.43334328577724
64093,850000,5e+05,7e+05,850000,24,FALSE,"A5X397JR1NNQC",2,"ta",3,0.0807,80,85,7,145.914,6,"Donald Trump","cCases",34,8,0,393782,677570,1988,"MO",3.00826820392094,0.948989889461446
64093,125000,125000,160000,225000,30,FALSE,"A5X397JR1NNQC",1,"ta",1,820000,0,85,7,138.641,6,"Donald Trump","cCases",34,7,NA,96968,165851,1988,"MO",0.872080897461569,1.1944527381477
64093,225000,125000,160000,225000,31,FALSE,"A5X397JR1NNQC",1,"ta",3,820000,0,85,7,138.641,6,"Donald Trump","cCases",34,7,NA,96968,340775,1988,"MO",1.56974561543082,1.23426782941929
64093,7e+05,5e+05,7e+05,850000,22,FALSE,"A5X397JR1NNQC",2,"ta",2,0.0807,80,85,7,145.914,6,"Donald Trump","cCases",34,8,0,393782,590573,1988,"MO",2.47739734440548,0.869907398672992
64093,5e+05,5e+05,7e+05,850000,24,FALSE,"A5X397JR1NNQC",2,"ta",1,0.0807,80,85,7,145.914,6,"Donald Trump","cCases",34,8,0,393782,505959,1988,"MO",1.7695695317182,0.948989889461446
64110,475000,475000,550000,750000,81,FALSE,"A15PHPJA7AWCS3",2,"ta",1,0.0975,95,95,6,97.19,6,"Donald Trump","cCases",41,10,0,393782,505959,1988,"MO",1.68109105513229,3.20284087693238
64110,750000,475000,550000,750000,22,FALSE,"A15PHPJA7AWCS3",2,"ta",3,0.0975,95,95,6,97.19,6,"Donald Trump","cCases",41,10,0,393782,677570,1988,"MO",2.6543542975773,0.869907398672992
64110,550000,475000,550000,750000,51,FALSE,"A15PHPJA7AWCS3",2,"ta",2,0.0975,95,95,6,97.19,6,"Donald Trump","cCases",41,10,0,393782,590573,1988,"MO",1.94652648489002,2.01660351510557
64110,550000,550000,750000,9e+05,51,FALSE,"A2UF2FRGVW4T89",3.2,"ta",1,444,NA,NA,NA,246.024,6,"Donald Trump","cCases",47,10,NA,393782,505959,1988,"MO",2.11193405134162,1.95574107694991
64110,140000,140000,210000,270000,77,FALSE,"A15PHPJA7AWCS3",1,"ta",1,1950000,91,98,7,116.908,6,"Donald Trump","cCases",41,10,NA,96968,165851,1988,"MO",0.976730605156958,3.06576202791244
64110,210000,140000,210000,270000,62,FALSE,"A15PHPJA7AWCS3",1,"ta",2,1950000,91,98,7,116.908,6,"Donald Trump","cCases",41,10,NA,96968,248079,1988,"MO",1.46509590773544,2.46853565883859
64110,750000,550000,750000,9e+05,51,FALSE,"A2UF2FRGVW4T89",3.2,"ta",2,444,NA,NA,NA,246.024,6,"Donald Trump","cCases",47,10,NA,393782,590573,1988,"MO",2.8799100700113,1.95574107694991
64110,9e+05,550000,750000,9e+05,50,FALSE,"A2UF2FRGVW4T89",3.2,"ta",3,444,NA,NA,NA,246.024,6,"Donald Trump","cCases",47,10,NA,393782,677570,1988,"MO",3.45589208401356,1.91739321269599
64110,270000,140000,210000,270000,51,FALSE,"A15PHPJA7AWCS3",1,"ta",3,1950000,91,98,7,116.908,6,"Donald Trump","cCases",41,10,NA,96968,340775,1988,"MO",1.88369473851699,2.0305696548511
64130,175000,110000,145000,175000,55,FALSE,"A168B0VAQ1RXKB",1,"ta",3,4130000,100,100,5,174.13,6,"Donald Trump","cCases",60,10,NA,96968,340775,1988,"MO",1.2209132564462,2.18983001993746
64130,110000,110000,145000,175000,65,FALSE,"A168B0VAQ1RXKB",1,"ta",1,4130000,100,100,5,174.13,6,"Donald Trump","cCases",60,10,NA,96968,165851,1988,"MO",0.767431189766181,2.58798093265336
64130,145000,110000,145000,175000,58,FALSE,"A168B0VAQ1RXKB",1,"ta",2,4130000,100,100,5,174.13,6,"Donald Trump","cCases",60,10,NA,96968,248079,1988,"MO",1.01161384105542,2.30927529375223
64155,375120,125000,212500,375120,22,FALSE,"AKNV05F5X5YAC",1,"g",3,130000,70,77,5,110.224,6,"Donald Trump","cCases",24,10,NA,96968,340775,1988,"MO",2.61707989004627,0.875932007974983
64155,125000,125000,212500,375120,72,FALSE,"AKNV05F5X5YAC",1,"g",1,130000,70,77,5,110.224,6,"Donald Trump","cCases",24,10,NA,96968,165851,1988,"MO",0.872080897461569,2.86668657155449
64155,212500,125000,212500,375120,52,FALSE,"AKNV05F5X5YAC",1,"g",2,130000,70,77,5,110.224,6,"Donald Trump","cCases",24,10,NA,96968,248079,1988,"MO",1.48253752568467,2.07038474612269
64844,158000,127000,158000,185000,13,FALSE,"PAQ98221",1,"g",2,3290000,94,95,5,411.403,6,"Trump","cCases",49,10,NA,96968,248079,1988,"MO",1.10231025439142,0.517596186530672
64844,185000,127000,158000,185000,0,FALSE,"PAQ98221",1,"g",3,3290000,94,95,5,411.403,6,"Trump","cCases",49,10,NA,96968,340775,1988,"MO",1.29067972824312,0
64844,127000,127000,158000,185000,13,FALSE,"PAQ98221",1,"g",1,3290000,94,95,5,411.403,6,"Trump","cCases",49,10,NA,96968,165851,1988,"MO",0.886034191820954,0.517596186530672
65078,460000,460000,6e+05,720000,80,FALSE,"A2TUUIV61CR0C7",2,"ta",1,0.0487,95,95,6,341.894,6,"Donald Trump","cCases",62,10,1,393782,505959,1988,"MO",1.62800396918074,3.16329963153815
65078,720000,460000,6e+05,720000,30,FALSE,"A2TUUIV61CR0C7",2,"ta",3,0.0487,95,95,6,341.894,6,"Donald Trump","cCases",62,10,1,393782,677570,1988,"MO",2.5481801256742,1.18623736182681
65078,6e+05,460000,6e+05,720000,50,FALSE,"A2TUUIV61CR0C7",2,"ta",2,0.0487,95,95,6,341.894,6,"Donald Trump","cCases",62,10,1,393782,590573,1988,"MO",2.12348343806184,1.97706226971134
65081,5e+05,5e+05,750000,1e+06,50,FALSE,"A20DJRAE8TZUH5",3.2,"ta",1,13,NA,NA,NA,120.943,6,"Donald Trump","cCases",49,10,NA,393782,505959,1988,"MO",1.9199400466742,1.91739321269599
65081,1e+06,5e+05,750000,1e+06,74,FALSE,"A20DJRAE8TZUH5",3.2,"ta",3,13,NA,NA,NA,120.943,6,"Donald Trump","cCases",49,10,NA,393782,677570,1988,"MO",3.83988009334841,2.83774195479006
65081,750000,5e+05,750000,1e+06,63,FALSE,"A20DJRAE8TZUH5",3.2,"ta",2,13,NA,NA,NA,120.943,6,"Donald Trump","cCases",49,10,NA,393782,590573,1988,"MO",2.8799100700113,2.41591544799694
65101,5e+05,2e+05,5e+05,1e+06,100,FALSE,"AW9EDKKC3T76Q",1,"ta",2,2150000,100,100,5,127.378,6,"Donald Trump","cCases",25,10,NA,96968,248079,1988,"MO",3.48832358984628,3.98150912715901
65101,1e+06,1e+06,2e+06,5e+06,100,FALSE,"AW9EDKKC3T76Q",2,"ta",1,0.0872,100,100,4,108.461,6,"Donald Trump","cCases",25,10,0,393782,505959,1988,"MO",3.53913906343639,3.95412453942269
65101,2e+06,1e+06,2e+06,5e+06,100,FALSE,"AW9EDKKC3T76Q",2,"ta",2,0.0872,100,100,4,108.461,6,"Donald Trump","cCases",25,10,0,393782,590573,1988,"MO",7.07827812687279,3.95412453942269
65101,2e+05,2e+05,5e+05,1e+06,100,FALSE,"AW9EDKKC3T76Q",1,"ta",1,2150000,100,100,5,127.378,6,"Donald Trump","cCases",25,10,NA,96968,165851,1988,"MO",1.39532943593851,3.98150912715901
65536,572000,420000,450000,572000,12,FALSE,"AS1KP4SMNONQC",3.2,"ta",3,433,NA,NA,NA,85.863,6,"Donald Trump","cCases",37,10,NA,393782,677570,1988,"MO",2.19641141339529,0.460174371047037
65536,450000,420000,450000,572000,5,FALSE,"AS1KP4SMNONQC",3.2,"ta",2,433,NA,NA,NA,85.863,6,"Donald Trump","cCases",37,10,NA,393782,590573,1988,"MO",1.72794604200678,0.191739321269599
65536,420000,420000,450000,572000,9,FALSE,"AS1KP4SMNONQC",3.2,"ta",1,433,NA,NA,NA,85.863,6,"Donald Trump","cCases",37,10,NA,393782,505959,1988,"MO",1.61274963920633,0.345130778285278
65746,121689,120000,120500,121689,72,FALSE,"AMNMG3DCCC166",1,"ta",3,9350000,48,53,7,334.543,6,"Donald Trump","cCases",46,10,NA,96968,340775,1988,"MO",0.848981218649607,2.86668657155449
65746,120000,120000,120500,121689,80,FALSE,"AMNMG3DCCC166",1,"ta",1,9350000,48,53,7,334.543,6,"Donald Trump","cCases",46,10,NA,96968,165851,1988,"MO",0.837197661563107,3.18520730172721
65746,120500,120000,120500,121689,75,FALSE,"AMNMG3DCCC166",1,"ta",2,9350000,48,53,7,334.543,6,"Donald Trump","cCases",46,10,NA,96968,248079,1988,"MO",0.840685985152953,2.98613184536926
65804,6e+05,480000,560000,6e+05,79,FALSE,"A2QTV4TFK4VCEF",3.2,"g",3,145,NA,NA,NA,250.35,6,"Trump","cCases",49,10,NA,393782,677570,1988,"MO",2.30392805600904,3.02948127605966
65804,123000,123000,177000,270000,53,FALSE,"A3FQDPUAXJB0BS",1,"ta",1,9180000,97,95,7,122.985,6,"Donald Trump","cCases",25,10,NA,96968,165851,1988,"MO",0.858127603102184,2.11019983739428
65804,501000,422000,501000,712000,9,FALSE,"A3FQDPUAXJB0BS",2,"ta",2,0.0924,100,100,7,140.517,6,"Donald Trump","cCases",25,9,0,393782,590573,1988,"MO",1.77310867078163,0.355871208548042
65804,177000,123000,177000,270000,41,FALSE,"A3FQDPUAXJB0BS",1,"ta",2,9180000,97,95,7,122.985,6,"Donald Trump","cCases",25,10,NA,96968,248079,1988,"MO",1.23486655080558,1.63241874213519
65804,712000,422000,501000,712000,5,FALSE,"A3FQDPUAXJB0BS",2,"ta",3,0.0924,100,100,7,140.517,6,"Donald Trump","cCases",25,9,0,393782,677570,1988,"MO",2.51986701316671,0.197706226971134
65804,270000,123000,177000,270000,21,FALSE,"A3FQDPUAXJB0BS",1,"ta",3,9180000,97,95,7,122.985,6,"Donald Trump","cCases",25,10,NA,96968,340775,1988,"MO",1.88369473851699,0.836116916703392
65804,560000,480000,560000,6e+05,84,FALSE,"A2QTV4TFK4VCEF",3.2,"g",2,145,NA,NA,NA,250.35,6,"Trump","cCases",49,10,NA,393782,590573,1988,"MO",2.15033285227511,3.22122059732926
65804,480000,480000,560000,6e+05,88,FALSE,"A2QTV4TFK4VCEF",3.2,"g",1,145,NA,NA,NA,250.35,6,"Trump","cCases",49,10,NA,393782,505959,1988,"MO",1.84314244480723,3.37461205434494
65804,422000,422000,501000,712000,19,FALSE,"A3FQDPUAXJB0BS",2,"ta",1,0.0924,100,100,7,140.517,6,"Donald Trump","cCases",25,9,0,393782,505959,1988,"MO",1.49351668477016,0.751283662490311
65806,387000,123000,215000,387000,38,FALSE,"A1C8FN01981A69",1,"g",3,8160000,98,98,5,207.381,6,"Donald Trump","cCases",39,10,NA,96968,340775,1988,"MO",2.69996245854102,1.51297346832042
65806,123000,123000,215000,387000,50,FALSE,"A1C8FN01981A69",1,"g",1,8160000,98,98,5,207.381,6,"Donald Trump","cCases",39,10,NA,96968,165851,1988,"MO",0.858127603102184,1.99075456357951
65806,215000,123000,215000,387000,41,FALSE,"A1C8FN01981A69",1,"g",2,8160000,98,98,5,207.381,6,"Donald Trump","cCases",39,10,NA,96968,248079,1988,"MO",1.4999791436339,1.63241874213519
65807,188959,135684,188959,234596,47,FALSE,"A3PC7DYXJW4I2Z",1,"ta",2,8360000,33,37,4,133.534,6,"Trump","cCases",25,10,NA,96968,248079,1988,"MO",1.31830027442753,1.87130928976474
65807,715000,5e+05,675000,715000,30,FALSE,"AVMC9U56S0A7H",3.2,"ta",3,284,NA,NA,NA,180.061,6,"Donald J Trump","cCases",47,9,NA,393782,677570,1988,"MO",2.74551426674411,1.15043592761759
65807,5e+05,5e+05,675000,715000,70,FALSE,"AVMC9U56S0A7H",3.2,"ta",1,284,NA,NA,NA,180.061,6,"Donald J Trump","cCases",47,9,NA,393782,505959,1988,"MO",1.9199400466742,2.68435049777438
65807,600500,525325,600500,645000,29,FALSE,"A3PC7DYXJW4I2Z",2,"ta",2,0.0837,57,65,3,340.061,6,"Trump","cCases",25,10,0,393782,590573,1988,"MO",2.12525300759355,1.14669611643258
65807,135684,135684,188959,234596,36,FALSE,"A3PC7DYXJW4I2Z",1,"ta",1,8360000,33,37,4,133.534,6,"Trump","cCases",25,10,NA,96968,165851,1988,"MO",0.946619395929405,1.43334328577724
65807,645000,525325,600500,645000,15,FALSE,"A3PC7DYXJW4I2Z",2,"ta",3,0.0837,57,65,3,340.061,6,"Trump","cCases",25,10,0,393782,677570,1988,"MO",2.28274469591647,0.593118680913403
65807,234596,135684,188959,234596,47,FALSE,"A3PC7DYXJW4I2Z",1,"ta",3,8360000,33,37,4,133.534,6,"Trump","cCases",25,10,NA,96968,340775,1988,"MO",1.63669352176715,1.87130928976474
65807,525325,525325,600500,645000,37,FALSE,"A3PC7DYXJW4I2Z",2,"ta",1,0.0837,57,65,3,340.061,6,"Trump","cCases",25,10,0,393782,505959,1988,"MO",1.85919822849972,1.4630260795864
65807,675000,5e+05,675000,715000,50,FALSE,"AVMC9U56S0A7H",3.2,"ta",2,284,NA,NA,NA,180.061,6,"Donald J Trump","cCases",47,9,NA,393782,590573,1988,"MO",2.59191906301017,1.91739321269599
66604,450000,450000,5e+05,550000,19,FALSE,"A3S0NRESLQUS01",3.2,"ta",1,237,NA,NA,NA,280.377,6,"Donald Trump","cCases",31,9,NA,393782,505959,1988,"KS",1.72794604200678,0.728609420824475
66604,5e+05,450000,5e+05,550000,16,FALSE,"A3S0NRESLQUS01",3.2,"ta",2,237,NA,NA,NA,280.377,6,"Donald Trump","cCases",31,9,NA,393782,590573,1988,"KS",1.9199400466742,0.613565828062716
66604,550000,450000,5e+05,550000,14,FALSE,"A3S0NRESLQUS01",3.2,"ta",3,237,NA,NA,NA,280.377,6,"Donald Trump","cCases",31,9,NA,393782,677570,1988,"KS",2.11193405134162,0.536870099554877
66611,150000,150000,2e+05,250000,30,FALSE,"AET9E1TW11BMX",3.1,"g",1,207,NA,NA,NA,377.747,6,"Donald Trump","cCases",29,8,NA,96968,165851,1988,"KS",0.905770220502643,1.22841949080212
66611,250000,150000,2e+05,250000,15,FALSE,"AET9E1TW11BMX",3.1,"g",3,207,NA,NA,NA,377.747,6,"Donald Trump","cCases",29,8,NA,96968,340775,1988,"KS",1.50961703417107,0.614209745401062
66611,2e+05,150000,2e+05,250000,22,FALSE,"AET9E1TW11BMX",3.1,"g",2,207,NA,NA,NA,377.747,6,"Donald Trump","cCases",29,8,NA,96968,248079,1988,"KS",1.20769362733686,0.900840959921557
67058,580000,580000,750000,999000,20,FALSE,"A2CLSASUR08Z0O",2,"ta",1,0.0126,64,67,6,132.918,6,"donald trump","cCases",51,10,1,393782,505959,1988,"KS",2.05270065679311,0.790824907884538
67058,999000,580000,750000,999000,7,FALSE,"A2CLSASUR08Z0O",2,"ta",3,0.0126,64,67,6,132.918,6,"donald trump","cCases",51,10,1,393782,677570,1988,"KS",3.53559992437296,0.276788717759588
67058,750000,580000,750000,999000,14,FALSE,"A2CLSASUR08Z0O",2,"ta",2,0.0126,64,67,6,132.918,6,"donald trump","cCases",51,10,1,393782,590573,1988,"KS",2.6543542975773,0.553577435519177
67301,180000,120000,145000,180000,67,FALSE,"A2J7PEUIO2WVUN",3.1,"ta",3,287,NA,NA,NA,394.908,6,"Trump","cCases",38,10,NA,96968,340775,1988,"KS",1.08692426460317,2.74347019612474
67301,145000,120000,145000,180000,67,FALSE,"A2J7PEUIO2WVUN",3.1,"ta",2,287,NA,NA,NA,394.908,6,"Trump","cCases",38,10,NA,96968,248079,1988,"KS",0.875577879819221,2.74347019612474
67301,120000,120000,145000,180000,64,FALSE,"A2J7PEUIO2WVUN",3.1,"ta",1,287,NA,NA,NA,394.908,6,"Trump","cCases",38,10,NA,96968,165851,1988,"KS",0.724616176402114,2.62062824704453
67439,130000,130000,180000,240000,80,FALSE,"A2A7O6KYJ9GS8A",3.1,"ta",1,227,NA,NA,NA,196.344,6,"Donald Trump","cCases",37,10,NA,96968,165851,1988,"KS",0.785000857768957,3.27578530880566
67439,180000,130000,180000,240000,80,FALSE,"A2A7O6KYJ9GS8A",3.1,"ta",2,227,NA,NA,NA,196.344,6,"Donald Trump","cCases",37,10,NA,96968,248079,1988,"KS",1.08692426460317,3.27578530880566
67439,240000,130000,180000,240000,80,FALSE,"A2A7O6KYJ9GS8A",3.1,"ta",3,227,NA,NA,NA,196.344,6,"Donald Trump","cCases",37,10,NA,96968,340775,1988,"KS",1.44923235280423,3.27578530880566
67839,663782,483782,573782,663782,75,FALSE,"A15MD1NCLTDM4G",3.2,"g",3,190,NA,NA,NA,242.794,6,"Donald Trump","cCases",30,10,NA,393782,677570,1988,"KS",2.54884328812299,2.87608981904398
67839,483782,483782,573782,663782,93,FALSE,"A15MD1NCLTDM4G",3.2,"g",1,190,NA,NA,NA,242.794,6,"Donald Trump","cCases",30,10,NA,393782,505959,1988,"KS",1.85766487132028,3.56635137561454
67839,573782,483782,573782,663782,80,FALSE,"A15MD1NCLTDM4G",3.2,"g",2,190,NA,NA,NA,242.794,6,"Donald Trump","cCases",30,10,NA,393782,590573,1988,"KS",2.20325407972163,3.06782914031358
68106,110000,110000,140000,180000,61,FALSE,"A2O5OJXCUFQ3FV",3.1,"ta",1,69,NA,NA,NA,127.359,6,"Donald J trump","cCases",26,10,NA,96968,165851,1988,"NE",0.664231495035271,2.49778629796432
68106,140000,110000,140000,180000,43,FALSE,"A2O5OJXCUFQ3FV",3.1,"ta",2,69,NA,NA,NA,127.359,6,"Donald J trump","cCases",26,10,NA,96968,248079,1988,"NE",0.8453855391358,1.76073460348304
68106,180000,110000,140000,180000,29,FALSE,"A2O5OJXCUFQ3FV",3.1,"ta",3,69,NA,NA,NA,127.359,6,"Donald J trump","cCases",26,10,NA,96968,340775,1988,"NE",1.08692426460317,1.18747217444205
68108,3e+05,3e+05,9e+05,1500000,70,FALSE,"A8DINU8I0ORNG",1,"ta",1,11360000,76,81,5,259.672,6,"Donald Trump","cCases",37,8,NA,96968,165851,1988,"NE",2.09299415390777,2.78705638901131
68108,9e+05,3e+05,9e+05,1500000,70,FALSE,"A8DINU8I0ORNG",1,"ta",2,11360000,76,81,5,259.672,6,"Donald Trump","cCases",37,8,NA,96968,248079,1988,"NE",6.2789824617233,2.78705638901131
68154,490000,423000,467000,490000,44,FALSE,"A3DKN1ZXUGPOWD",3.2,"ta",3,786,NA,NA,NA,301.808,6,"Donald Trump","cCases",60,10,NA,393782,677570,1988,"NE",1.88154124574072,1.68730602717247
68154,467000,423000,467000,490000,50,FALSE,"A3DKN1ZXUGPOWD",3.2,"ta",2,786,NA,NA,NA,301.808,6,"Donald Trump","cCases",60,10,NA,393782,590573,1988,"NE",1.79322400359371,1.91739321269599
68154,423000,423000,467000,490000,60,FALSE,"A3DKN1ZXUGPOWD",3.2,"ta",1,786,NA,NA,NA,301.808,6,"Donald Trump","cCases",60,10,NA,393782,505959,1988,"NE",1.62426927948638,2.30087185523519
68305,460000,402000,450000,460000,21,FALSE,"A2T6LFJJCWCMFT",3.2,"g",3,680,NA,NA,NA,269.235,6,"Donald Trump","cCases",42,10,NA,393782,677570,1988,"NE",1.76634484294027,0.805305149332315
68305,402000,402000,450000,460000,19,FALSE,"A2T6LFJJCWCMFT",3.2,"g",1,680,NA,NA,NA,269.235,6,"Donald Trump","cCases",42,10,NA,393782,505959,1988,"NE",1.54363179752606,0.728609420824475
68305,450000,402000,450000,460000,20,FALSE,"A2T6LFJJCWCMFT",3.2,"g",2,680,NA,NA,NA,269.235,6,"Donald Trump","cCases",42,10,NA,393782,590573,1988,"NE",1.72794604200678,0.766957285078395
68310,875000,5e+05,775000,875000,28,FALSE,"A2317T0VK1GNUR",3.2,"g",3,692,NA,NA,NA,323.537,6,"donald trump","cCases",65,9,NA,393782,677570,1988,"NE",3.35989508167985,1.07374019910975
68310,775000,5e+05,775000,875000,35,FALSE,"A2317T0VK1GNUR",3.2,"g",2,692,NA,NA,NA,323.537,6,"donald trump","cCases",65,9,NA,393782,590573,1988,"NE",2.97590707234501,1.34217524888719
68310,5e+05,5e+05,775000,875000,48,FALSE,"A2317T0VK1GNUR",3.2,"g",1,692,NA,NA,NA,323.537,6,"donald trump","cCases",65,9,NA,393782,505959,1988,"NE",1.9199400466742,1.84069748418815
68510,125000,115500,125000,160000,40,FALSE,"AU8XCHDPGUS8B",1,"g",2,10250000,75,75,5,168.844,6,"Donald Trump","cCases",24,10,NA,96968,248079,1988,"NE",0.872080897461569,1.5926036508636
68510,160000,115500,125000,160000,25,FALSE,"AU8XCHDPGUS8B",1,"g",3,10250000,75,75,5,168.844,6,"Donald Trump","cCases",24,10,NA,96968,340775,1988,"NE",1.11626354875081,0.995377281789753
68510,115500,115500,125000,160000,50,FALSE,"AU8XCHDPGUS8B",1,"g",1,10250000,75,75,5,168.844,6,"Donald Trump","cCases",24,10,NA,96968,165851,1988,"NE",0.80580274925449,1.99075456357951
68727,125000,125000,140000,175000,55,FALSE,"AWAW665TQQP2F",1,"ta",1,11820000,96,99,6,216.857,6,"Trump","cCases",37,10,NA,96968,165851,1988,"NE",0.872080897461569,2.18983001993746
68727,140000,125000,140000,175000,57,FALSE,"AWAW665TQQP2F",1,"ta",2,11820000,96,99,6,216.857,6,"Trump","cCases",37,10,NA,96968,248079,1988,"NE",0.976730605156958,2.26946020248064
68727,475000,475000,650000,850000,51,FALSE,"AWAW665TQQP2F",2,"ta",1,0.0961,93,100,6,199.233,6,"Trump","cCases",37,10,0,393782,505959,1988,"NE",1.68109105513229,2.01660351510557
68727,175000,125000,140000,175000,58,FALSE,"AWAW665TQQP2F",1,"ta",3,11820000,96,99,6,216.857,6,"Trump","cCases",37,10,NA,96968,340775,1988,"NE",1.2209132564462,2.30927529375223
68727,850000,475000,650000,850000,51,FALSE,"AWAW665TQQP2F",2,"ta",3,0.0961,93,100,6,199.233,6,"Trump","cCases",37,10,0,393782,677570,1988,"NE",3.00826820392094,2.01660351510557
68727,650000,475000,650000,850000,53,FALSE,"AWAW665TQQP2F",2,"ta",2,0.0961,93,100,6,199.233,6,"Trump","cCases",37,10,0,393782,590573,1988,"NE",2.30044039123366,2.09568600589403
