Finished,id,age,age_bin,MTurk_ID,group_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,553,36,middle,A7P3R1AIA4TVV,ta,43220,Donald Trump,6,9,82,72,69,71,54,44,70,54,48,317.596,76,66,5,96968,FALSE,deaths,1,2500,70
1,553,36,middle,A7P3R1AIA4TVV,ta,43220,Donald Trump,6,9,82,72,69,71,54,44,70,54,48,317.596,76,66,5,96968,FALSE,deaths,2,3500,54
1,553,36,middle,A7P3R1AIA4TVV,ta,43220,Donald Trump,6,9,82,72,69,71,54,44,70,54,48,317.596,76,66,5,96968,FALSE,deaths,3,4500,48
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,cCases,1,105000,91
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,cCases,2,110000,95
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,cCases,3,120000,95
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,aCases,1,104976,80
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,aCases,2,108890,79
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,aCases,3,119689,80
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,deaths,1,1500,71
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,deaths,2,1530,70
1,554,25,young,AY3W2L53R7EL3,g,93504,Donald trump,6,10,91,95,95,80,79,80,71,70,70,498,100,100,2,96968,FALSE,deaths,3,1550,70
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,cCases,1,100000,64
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,cCases,2,250000,30
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,cCases,3,350000,33
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,aCases,1,180000,29
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,aCases,2,350000,13
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,aCases,3,600000,11
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,deaths,1,1900,29
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,deaths,2,2500,23
1,555,30,middle,AQ9Y6WD8O72ZC,g,95621,donald trump,6,10,64,30,33,29,13,11,29,23,23,155.422,74,79,6,96968,FALSE,deaths,3,3000,23
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,cCases,1,250000,49
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,cCases,2,555555,49
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,cCases,3,1252145,49
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,aCases,1,1250000,21
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,aCases,2,22500000,22
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,aCases,3,44000000,6
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,deaths,1,3000,11
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,deaths,2,9000,11
1,559,58,middle,A3JHXEH79DJ83L,ta,85635,Asshole Trump,6,9,49,49,49,21,22,6,11,11,11,139.626,49,50,6,96968,FALSE,deaths,3,23000,11
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,cCases,1,100000,100
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,cCases,2,160000,80
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,cCases,3,230000,60
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,aCases,1,115000,95
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,aCases,2,178000,65
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,aCases,3,254000,60
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,deaths,1,1800,85
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,deaths,2,2000,50
1,560,24,young,A20BRNMW2K6G9F,g,91607,Trump,6,10,100,80,60,95,65,60,85,50,50,274.395,80,80,5,96968,FALSE,deaths,3,2150,50
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,cCases,1,100000,82
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,cCases,2,125000,82
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,cCases,3,200000,82
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,aCases,1,100000,71
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,aCases,2,150000,71
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,aCases,3,250000,71
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,deaths,1,100000,70
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,deaths,2,150000,70
1,561,40,middle,A1BD1GI273RPFF,g,34744,Donald Trump,6,10,82,82,82,71,71,71,70,70,71,560.776,100,100,7,96968,FALSE,deaths,3,250000,71
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,cCases,1,200000,25
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,cCases,2,400000,25
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,cCases,3,800000,24
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,aCases,1,400000,0
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,aCases,2,800000,0
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,aCases,3,1600000,0
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,deaths,1,3000,25
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,deaths,2,6000,25
1,562,22,young,A5PKYZJRK1ZFW,g,3833,Donald J. Trump,6,8,25,25,24,0,0,0,25,25,25,171.946,65,85,6,96968,FALSE,deaths,3,12000,25
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,cCases,1,106000,20
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,cCases,2,119000,25
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,cCases,3,121000,30
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,aCases,1,160000,10
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,aCases,2,180000,15
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,aCases,3,200000,25
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,deaths,1,1600,11
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,deaths,2,1900,25
1,564,40,middle,A27VIS8YL07EID,g,96744,trump,6,10,20,25,30,10,15,25,11,25,35,629.726,73,60,6,96968,FALSE,deaths,3,2500,35
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,cCases,1,120000,45
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,cCases,2,150000,36
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,cCases,3,200000,27
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,aCases,1,400000,58
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,aCases,2,600000,52
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,aCases,3,750000,48
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,deaths,1,2200,21
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,deaths,2,4000,17
1,565,23,young,A2THN8O1IQIRP7,g,12303,Donald Trump,6,9,45,36,27,58,52,48,21,17,15,169.231,92,89,5,96968,FALSE,deaths,3,5500,15
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,cCases,1,2500,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,cCases,2,3400,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,cCases,3,12000,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,aCases,1,5000,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,aCases,2,35000,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,aCases,3,85000,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,deaths,1,1100,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,deaths,2,3900,50
1,566,69,old,A8KDSIY4KBYR4,g,44130,Donald Trump,6,10,50,50,50,50,50,50,50,50,50,212.147,100,100,6,96968,TRUE,deaths,3,12000,50
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,cCases,1,300000,70
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,cCases,2,1000000,57
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,cCases,3,5000000,49
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,aCases,1,400000,68
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,aCases,2,1500000,53
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,aCases,3,6000000,44
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,deaths,1,4000,55
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,deaths,2,15000,38
1,567,41,middle,A2AQTC7TYY2CJ9,ta,97213,Donald Trump,6,10,70,57,49,68,53,44,55,38,15,262.625,100,100,7,96968,FALSE,deaths,3,600000,15
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,cCases,1,175000,30
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,cCases,2,300000,20
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,cCases,3,600000,10
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,aCases,1,275000,30
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,aCases,2,500000,20
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,aCases,3,1000000,10
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,deaths,1,2750,30
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,deaths,2,5000,20
1,568,55,middle,A7XOIQCYY2YCO,g,32773,Donald John Trump,6,8,30,20,10,30,20,10,30,20,10,429.686,90,90,5,96968,FALSE,deaths,3,10000,10
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,cCases,1,97000,62
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,cCases,2,97500,45
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,cCases,3,98000,13
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,aCases,1,98000,62
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,aCases,2,99500,56
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,aCases,3,100000,4
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,deaths,1,1500,53
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,deaths,2,1600,44
1,571,29,young,AWBE11AIHVI0I,g,33428,Donald Trump,6,10,62,45,13,62,56,4,53,44,4,158.762,90,96,5,96968,FALSE,deaths,3,1680,4
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,cCases,1,102000,50
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,cCases,2,1250000,67
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,cCases,3,150000,63
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,aCases,1,1250000,47
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,aCases,2,156000,58
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,aCases,3,189000,74
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,deaths,1,1600,80
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,deaths,2,1950,83
1,572,36,middle,A21D9YDJU8K2QI,g,8520,trump,6,10,50,67,63,47,58,74,80,83,83,128.628,85,94,5,96968,TRUE,deaths,3,2100,83
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,cCases,1,100000,73
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,cCases,2,11000,73
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,cCases,3,12000,75
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,aCases,1,100000,49
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,aCases,2,11000,51
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,aCases,3,12000,50
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,deaths,1,1600,60
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,deaths,2,1700,63
1,573,29,young,AZC1H5Q3EDLWS,ta,75043,Donald Trump,6,10,73,73,75,49,51,50,60,63,68,142.087,22,26,5,96968,TRUE,deaths,3,1800,68
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,cCases,1,100000,50
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,cCases,2,110000,50
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,cCases,3,120000,50
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,aCases,1,120000,51
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,aCases,2,145000,51
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,aCases,3,160000,51
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,deaths,1,1600,51
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,deaths,2,1800,51
1,574,33,middle,A9BVDYQU2VTIJ,ta,2180,Trump,6,9,50,50,50,51,51,51,51,51,51,108.364,80,82,2,96968,FALSE,deaths,3,2000,51
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,cCases,1,100000,9
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,cCases,2,120000,15
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,cCases,3,150000,19
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,aCases,1,100000,3
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,aCases,2,150000,4
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,aCases,3,200000,5
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,deaths,1,2000,4
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,deaths,2,3000,5
1,575,48,middle,A2KDYSLV030FVX,ta,77002,Trump,6,10,9,15,19,3,4,5,4,5,6,256.378,0,0,1,96968,FALSE,deaths,3,5000,6
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,cCases,1,150000,70
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,cCases,2,220000,50
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,cCases,3,350000,40
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,aCases,1,300000,30
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,aCases,2,500000,30
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,aCases,3,1000000,30
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,deaths,1,1500,60
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,deaths,2,2500,40
1,577,53,middle,A399GYOD60WD7M,ta,60707,Donald Trump,6,10,70,50,40,30,30,30,60,40,20,241.701,100,100,7,96968,FALSE,deaths,3,5000,20
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,cCases,1,120000,90
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,cCases,2,200000,63
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,cCases,3,250000,33
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,aCases,1,110000,80
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,aCases,2,190000,60
1,578,31,middle,A3KZQPEKQ64ASL,ta,43220,Donald Trump,6,7,90,63,33,80,60,25,85,65,50,186.63,90,90,4,96968,FALSE,aCases,3,235000,25
