"attention","effort","id","age","age_bin","MTurk_ID","group_id","rt_t","rt_g","rt_ta","prob_of_case","prob_of_hosp","prob_of_death","zip","Gender","gen_health","gen_anxiety","president","edu","edu_mom","start_en","prim_lng","num1","num2","num3","num4","num5","num6","num7","num8","num_mu","cons1","cons2","cons3","cons4","cons5","cons6","cons7","conserv_mu","know_someone","corona_news_1","corona_anxious_1","past_social_iso_1","futur_social_iso_1","risk1","risk2","risk3","risk4","risk5","risk6","risk_mu","time_to_stop_dist","max_new_cases","cCases_1_est","cCases_2_est","cCases_3_est","aCases_1_est","aCases_2_est","aCases_3_est","deaths_1_est","deaths_2_est","deaths_3_est","og_n","new_n","study","income_down_1","optimism_1","essential_worker","total_time","news","fox","new","trump"
6,10,2713,40,"middle","A1PK156G147FCR","t",545.727,NA,NA,0,0,0,1704,1,1,1,"Donald Trump",6,5,"1","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.75,1,0,0,4,0,-2,-1,0.285714285714286,0,90,51,100,100,0,-1,-2,-2,3,-2,-0.666666666666667,6,500,450000,5e+05,550000,750000,9e+05,1050000,15000,16500,18500,1,1,2,30,5,1,1545,12,0,0,2
6,9,2714,30,"middle","A2B4GWF7MF7AOB","t",107.124,NA,NA,0,0,0,74136,2,1,1,"Trump",5,1,"5","English",1.5,2.5,1.5,1.5,1.5,2.5,1.5,1.5,1.75,4,4,4,3,-4,4,4,2.71428571428571,0,97,4,76,91,4,-2,-3,4,2,2,1.16666666666667,7,1e+06,2e+05,210000,250000,3e+05,350000,4e+05,14000,16000,18000,1,1,2,0,1,1,448,3,1,0,3
6,10,2715,29,"young","A1FYMTQ3YSEOQ9","t",113.329,NA,NA,10,6,3,70808,2,1,1,"Donald Trump",5,2,"1","English",-0.5,0.5,0.5,2.5,2.5,2.5,2.5,2.5,1.625,1,2,2,-2,4,-2,1,0.857142857142857,1,100,100,100,100,-1,2,2,2,0,1,1,2,60000,510000,760000,1.2e+07,650000,1.2e+07,1.5e+07,24500,42000,60000,1,1,2,0,1,1,343,10,0,0,1
6,7,2716,24,"young","A2QXUEDSHF6AO2","t",250.377,NA,NA,15,5,2,83703,4,1,1,"Donald Trump",3,2,"0","English",-0.5,0.5,1.5,0.5,0.5,1.5,1.5,2.5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,61,50,68,51,1,0,1,1,2,1,1,6,5e+06,5e+05,750000,1e+06,5e+05,9e+05,1200000,20000,26000,40000,1,1,2,20,2,2,584,12,0,0,1
6,10,2718,38,"middle","A39MOCMDRIOSJM","t",179.44,NA,NA,21,13,2,11729,2,1,1,"Donald Trump",6,2,"1","English",2.5,2.5,2.5,2.5,1.5,0.5,0.5,1.5,1.75,-4,-4,-1,-4,-4,1,-4,-2.85714285714286,0,82,80,89,92,-2,-2,-1,-2,-2,-2,-1.83333333333333,7,2000,1200,1550,1775,1780,1920,2200,450,590,750,1,1,2,24,5,2,649,12,0,0,1
6,10,2719,28,"young","A1ZDMDTPML1C6W","t",786.186,NA,NA,18,29,2,7094,1,1,1,"Donald Trump",5,3,"1","English",1.5,0.5,2.5,1.5,2.5,2.5,2.5,1.5,1.875,3,4,-1,1,-1,-3,-4,-0.142857142857143,1,88,71,92,96,2,0,-2,-2,3,-2,-0.166666666666667,3,3458,450658,502368,580546,462358,514236,584625,17568,21874,24896,1,1,2,29,3,1,1494,3,1,0,3
6,10,2721,35,"middle","A3RHFUBEK3JC4V","t",158.582,NA,NA,20,5,1,11501,2,1,1,"Donald Trump",5,6,"0","English",1.5,1.5,2.5,2.5,1.5,1.5,1.5,2.5,1.875,-3,-4,3,-3,-3,0,-3,-1.85714285714286,1,88,92,51,33,2,0,0,1,1,0,0.666666666666667,5,1e+05,5e+05,650000,750000,6e+05,8e+05,1e+06,16000,21000,30000,1,1,2,0,4,1,410,12,0,0,1
6,10,2722,35,"middle","A1P1DPHU6UEAJD","t",210.202,NA,NA,19,1,1,55432,2,1,1,"trump",5,5,"1","english",1.5,1.5,1.5,1.5,1.5,0.5,-1.5,1.5,1,1,1,1,-1,0,0,-1,0.142857142857143,0,9,13,10,8,0,1,1,1,-1,1,0.5,5,10000,5e+05,7e+05,9e+05,8e+05,1e+06,1200000,20000,30000,50000,1,1,2,1,4,1,710,6,0,0,2
6,10,2723,62,"old","AVI7K876BV3QL","t",224.263,NA,NA,5,5,4,28792,1,1,1,"Donald Trump",2,2,"1","English",-0.5,1.5,2.5,2.5,0.5,2.5,2.5,2.5,1.75,-4,-3,-3,-3,-1,-2,-3,-2.71428571428571,0,100,70,100,100,-2,-2,-2,-2,-2,-2,-2,5,11500,52000,650000,825000,6e+05,760000,895000,13250,15600,18650,1,1,2,52,4,2,613,3,1,0,3
6,9,2724,30,"middle","AQZM81DMVPHW5","t",130.241,NA,NA,71,69,74,85005,2,1,1,"Donald Trump",5,5,"2","English",1.5,0.5,1.5,0.5,1.5,0.5,-1.5,0.5,0.625,2,-1,-2,1,-3,2,1,0,0,81,72,83,76,2,1,2,1,-2,1,0.833333333333333,5,450000,55000,95000,150000,55000,95000,150000,55000,95000,150000,1,1,2,83,4,1,382,12,0,0,3
6,10,2725,30,"middle","A2NRJAXQ68DFIM","t",914.711,NA,NA,0,0,0,7950,1,1,1,"Donald Trump",5,5,"1","English",0.5,0.5,1.5,1.5,1.5,2.5,2.5,2.5,1.625,0,-4,0,0,0,0,0,-0.571428571428571,0,70,27,100,100,1,1,0,0,0,0,0.333333333333333,7,45000,575000,690000,750000,575000,690000,750000,18000,25000,29500,1,1,2,0,5,2,1494,12,0,0,1
6,10,2726,39,"middle","A1GU7RT2EV39ZK","t",417.464,NA,NA,17,8,5,80917,1,1,1,"Donald Trump",3,6,"1","English",-0.5,0.5,1.5,1.5,0.5,1.5,0.5,1.5,0.875,-3,-4,2,-3,-3,-2,-3,-2.28571428571429,0,80,67,83,84,0,-1,0,0,1,0,0,5,5e+06,8e+05,1200000,1500000,2e+06,2500000,3500000,25000,35000,50000,1,1,2,8,4,2,960,1,0,0,1
6,9,2727,30,"middle","A2EDTABT10HQA4","t",96.285,NA,NA,71,81,74,12550,2,1,1,"Donald Trump",5,5,"2","English",1.5,0.5,1.5,0.5,1.5,0.5,-0.5,0.5,0.75,2,-3,-1,2,-3,1,2,0,0,84,72,74,81,2,1,2,1,-2,1,0.833333333333333,5,15000,58000,135000,265000,58000,135000,265000,58000,135000,265000,1,1,2,82,4,1,407,12,0,0,3
6,8,2728,45,"middle","A38BO0BRCQX6OV","t",310.391,NA,NA,13,9,8,60615,1,1,1,"Donald Trump",5,6,"2","English",-1.5,0.5,1.5,1.5,0.5,0.5,-0.5,1.5,0.5,-4,4,1,-3,2,-2,-3,-0.714285714285714,1,16,9,11,14,-2,0,0,-1,-1,0,-0.666666666666667,4,15000,450000,550000,650000,5e+05,6e+05,7e+05,14000,18000,20000,1,1,2,29,5,2,1021,12,0,0,1
6,9,2729,44,"middle","AUSDM3KALROGI","t",113.498,NA,NA,30,10,5,78711,1,1,1,"Trump",5,1,"2","english",1.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.625,2,-2,-4,-3,2,3,2,0,0,97,95,93,95,2,2,2,1,1,2,1.66666666666667,7,5e+05,4e+05,5e+05,7e+05,350000,420000,650000,20000,40000,60000,1,1,2,30,2,2,3114,12,0,0,1
6,10,2732,38,"middle","A2N2GFB33ZMYGF","t",549.28,NA,NA,24,9,3,46402,2,1,1,"Donald Trump",5,5,"1","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,1.5,2.25,-4,-4,-1,-4,-4,-1,-4,-3.14285714285714,0,94,87,86,96,-2,0,-2,-3,0,-1,-1.33333333333333,6,30000,460000,580000,750000,6e+05,8e+05,950000,15000,17000,25000,1,1,2,2,5,2,915,12,0,0,1
6,10,2734,30,"middle","A25YZ7RE911DPQ","t",469.22,NA,NA,51,72,54,85002,2,1,1,"Donald Trump",5,2,"Born","English",1.5,-0.5,0.5,2.5,0.5,1.5,-0.5,1.5,0.875,3,-1,1,2,-1,3,4,1.57142857142857,0,83,72,61,81,2,-3,-1,-2,-1,-1,-1,6,15000,2500,5000,10000,3e+05,350000,420000,500,750,1500,1,1,2,60,4,1,713,6,0,0,3
6,10,2735,25,"young","A3QZ48XFC9YBMX","t",323.518,NA,NA,50,9,1,77357,1,1,1,"Donald Trump",2,1,"Native","English",1.5,1.5,2.5,1.5,0.5,1.5,1.5,0.5,1.375,2,3,-3,-3,0,-3,-2,-0.857142857142857,0,82,74,61,87,-2,-1,0,1,3,-2,-0.166666666666667,5,5000,450000,7e+05,9e+05,450789,769696,978988,20000,50000,70000,1,1,2,81,2,2,696,3,1,0,3
6,7,2736,29,"young","A2JYK0NGNUQ833","t",875.544,NA,NA,59,68,51,8060,1,1,1,"Donald trump",5,2,"3","English",0.5,-0.5,1.5,0.5,0.5,-0.5,-0.5,0.5,0.25,2,-1,-2,1,-2,3,2,0.428571428571429,0,63,53,66,57,-2,-1,0,-1,0,-1,-0.833333333333333,5,25000,38,150,1027,1301,9197,68211,38,150,1027,1,1,2,62,3,1,1957,3,1,0,3
6,10,2738,26,"young","AFKYO1HML5XAP","t",46.514,NA,NA,0,0,0,60649,2,1,1,"Donald Trump",4,3,"5","English",-2.5,-2.5,-2.5,-2.5,2.5,0.5,0.5,1.5,-0.625,0,0,-4,0,0,4,0,0,0,88,100,100,100,4,-3,-3,4,3,-2,0.5,6,5000,20,50,300,1000,2500,5000,100,350,550,1,1,2,50,3,1,230,10,0,0,3
6,9,2739,38,"middle","A254R700WJ37YA","t",292.307,NA,NA,69,36,87,93960,2,1,1,"Donald Trump",5,4,"3","English",0.5,2.5,1.5,-0.5,-0.5,1.5,-0.5,-0.5,0.5,1,3,-1,-2,-2,3,1,0.428571428571429,0,34,22,68,79,1,4,0,2,1,-2,1,3,260000,68211,215003,393782,150000,2e+05,260000,600,1600,2500,1,1,2,58,4,1,479,6,0,0,2
6,10,2740,34,"middle","A3UEEIQ1XI25TS","t",188.419,NA,NA,31,14,9,75065,2,1,1,"Donald Trump",3,2,"0","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-3,-3,0,-3,-3,0,-3,-2.14285714285714,0,76,41,92,92,1,0,0,0,1,0,0.333333333333333,6,20000,4e+05,450000,5e+05,5e+05,6e+05,7e+05,15000,17500,20000,1,1,2,0,1,2,620,10,0,0,1
6,6,2741,34,"middle","A1I3QYJJU5ACFR","t",123.657,NA,NA,0,0,0,70000,2,1,1,"Donald J Trump",5,5,"5","English",1.5,1.5,1.5,1.5,0.5,-0.5,0.5,0.5,0.875,-1,-1,0,-1,1,0,-1,-0.428571428571429,0,50,20,62,64,1,-1,-1,-1,1,0,-0.166666666666667,2,15000,420000,450000,475000,5e+05,525000,550000,13500,15000,16500,1,1,2,0,4,2,359,12,0,0,3
6,10,2742,34,"middle","A2L9DEOW5P0N6D","t",238.214,NA,NA,7,1,1,94519,1,1,1,"Trump",3,3,"5","English",-2.5,-1.5,-0.5,-0.5,0.5,-0.5,-0.5,0.5,-0.625,0,0,0,0,0,0,0,0,0,51,100,79,100,0,-1,-2,-2,2,-2,-0.833333333333333,7,100,50,150,200,50,250,300,10,50,100,1,1,2,51,3,2,704,1,0,0,1
6,9,2743,36,"middle","A1SISJL5ST2PWH","t",271.507,NA,NA,10,1,1,7076,2,1,1,"Donald Trump",5,5,"2","English",0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1,-1,-2,0,1,-2,0,-1,-0.714285714285714,0,20,10,90,90,1,-1,-1,-1,1,0,-0.166666666666667,6,125000,5e+05,575000,635000,8e+05,1e+06,1250000,20000,35000,55000,1,1,2,10,4,2,528,10,0,0,2
6,9,2744,48,"middle","A3L4JI1S352HB8","t",234.994,NA,NA,1,0,0,67839,1,1,1,"Donald Trump",5,5,"1","English",0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1,4,2,4,4,4,4,4,3.71428571428571,0,2,1,2,2,0,0,-1,-1,0,0,-0.333333333333333,4,10000,415000,418000,421000,5e+05,525000,550000,15000,18000,21000,1,1,2,0,4,1,518,3,1,0,3
6,10,2745,41,"middle","A3PIUNG7VXQWTR","t",348.453,NA,NA,23,16,10,16823,2,1,1,"Donald Trump",5,6,"1","English",0.5,2.5,-0.5,0.5,1.5,2.5,2.5,2.5,1.5,-2,-3,4,-2,-2,-2,-3,-1.42857142857143,0,99,90,67,85,-1,-2,-2,-2,0,-1,-1.33333333333333,6,11000,420000,450000,490000,460000,5e+05,530000,13500,14000,15000,1,1,2,80,4,2,688,12,0,0,2
6,10,2746,40,"middle","A1M3HU7RRX0BXZ","t",124.86,NA,NA,53,30,14,10924,1,1,1,"Trump",6,2,"0","English",-1.5,-1.5,-1.5,0.5,0.5,0.5,-0.5,0.5,-0.375,-2,-2,0,-2,-2,0,-1,-1.28571428571429,1,93,100,100,100,1,-1,0,-1,2,-1,0,6,18000,40000,75000,115000,50000,95000,150000,3000,7000,12000,1,1,2,55,4,2,313,12,0,0,2
6,10,2747,55,"middle","A1N0D7925N0060","t",313.986,NA,NA,55,40,15,35031,2,1,1,"Donald Trump",3,2,"1","English",-1.5,-0.5,-0.5,-0.5,1.5,1.5,1.5,2.5,0.5,4,4,4,4,4,4,4,4,0,80,10,90,90,-2,-2,-1,-2,-1,-1,-1.5,7,8000,490000,6e+05,750000,550000,650000,820000,19500,30000,45000,1,1,2,35,4,2,739,3,1,0,3
6,10,2748,41,"middle","A3B9OZQTE4US3T","t",195.049,NA,NA,5,8,7,34953,2,1,1,"trump",5,6,"1","english",-0.5,0.5,-0.5,0.5,1.5,1.5,0.5,2.5,0.75,4,-4,2,4,-3,0,-4,-0.142857142857143,0,87,40,81,89,0,1,0,0,-1,-2,-0.333333333333333,4,6e+05,4e+05,401500,402222,400111,401111,402100,14000,22000,29000,1,1,2,7,5,2,627,4,0,0,1
6,10,2749,41,"middle","A1CFMY4CEYOM8Y","t",286.423,NA,NA,15,8,4,43935,2,1,1,"Donald Trump",4,4,"0","English",0.5,-0.5,1.5,1.5,1.5,2.5,2.5,1.5,1.375,-2,-3,0,-4,-2,1,-3,-1.85714285714286,1,65,87,56,62,-2,4,4,-1,-2,4,1.16666666666667,6,4e+05,616932,920002,3266310,58430,87692,197235,7500,16850,28000,1,1,2,31,2,1,1385,12,0,0,3
6,10,2750,40,"middle","A3DUZ6WCFZRLX9","t",302.32,NA,NA,65,10,1,48186,2,1,1,"Donald J Trump",3,2,"2","English",-0.5,-0.5,-0.5,0.5,2.5,2.5,2.5,2.5,1.125,0,4,-4,-1,-2,-3,0,-0.857142857142857,1,100,20,100,100,0,1,1,0,0,1,0.5,4,75000,460000,520000,6e+05,550000,670000,750000,13500,15000,18000,1,1,2,0,5,1,906,3,1,0,1
6,10,2752,29,"young","A2QX3YJXAAHHVV","t",158.776,NA,NA,45,17,6,67226,2,1,1,"Donald Trump",5,5,"0","English",1.5,1.5,1.5,1.5,1.5,1.5,-1.5,1.5,1.125,-4,-3,4,4,-1,0,-4,-0.571428571428571,1,90,29,87,73,4,-1,0,2,2,-2,0.833333333333333,5,2e+05,5e+05,8e+05,1e+06,750000,1250000,1500000,7500,10000,12500,1,1,2,0,5,1,343,8,0,0,2
6,10,2753,52,"middle","A25L985XCNESXE","t",142.265,NA,NA,12,3,1,60545,1,1,1,"Trump",5,3,"0","english",2.5,2.5,2.5,2.5,2.5,0.5,1.5,2.5,2.125,4,4,0,4,4,3,4,3.28571428571429,0,100,90,100,100,-2,-2,1,-2,0,0,-0.833333333333333,4,10000,4e+05,420000,450000,410000,430000,460000,14000,15500,16000,1,1,2,5,5,2,381,3,1,0,4
6,10,2754,44,"middle","A1VC85P4XYKS4D","t",110.251,NA,NA,2,1,0,45327,1,1,1,"trump",5,5,"0","english",1.5,-0.5,-0.5,-2.5,1.5,-2.5,2.5,0.5,0,2,-3,-4,-4,-4,-3,-4,-2.85714285714286,0,61,11,98,100,-1,4,-1,2,-4,4,0.666666666666667,5,1500000,415000,430000,435000,8e+05,9e+05,1e+06,6500,7000,7300,1,1,2,84,3,2,335,10,0,0,4
6,10,2757,33,"middle","A2G7N0X0PNX0EE","t",292.39,NA,NA,25,10,0,11214,2,1,1,"Donald J. Trump",5,2,"1","English",-1.5,-0.5,-0.5,0.5,1.5,2.5,2.5,1.5,0.75,-4,-4,0,-3,-4,-2,-4,-3,0,75,100,99,99,-2,-3,-1,-2,-4,-3,-2.5,7,30000,425000,550000,625000,5e+05,650000,8e+05,18000,25000,40000,1,1,2,75,1,2,840,6,0,0,1
6,10,2758,37,"middle","A2FKFD7SNBI2YG","t",528.574,NA,NA,5,3,1,79413,2,1,1,"Trump",5,3,"1","English",-0.5,-0.5,0.5,0.5,0.5,-0.5,1.5,1.5,0.375,-3,-4,4,-1,1,4,-4,-0.428571428571429,0,100,15,80,91,1,0,0,1,-1,0,0.166666666666667,6,1e+05,6e+05,8e+05,1200000,1e+06,1400000,1600000,16000,19000,25000,1,1,2,1,5,1,918,12,0,0,3
6,10,2760,33,"middle","A1FYSXD0MJXPMG","t",139.2,NA,NA,40,15,6,32780,1,1,1,"Trump",3,2,"0","English",-1.5,-0.5,1.5,1.5,0.5,2.5,2.5,2.5,1.125,-1,2,1,-1,1,-2,-1,-0.142857142857143,1,100,100,100,100,2,4,1,1,1,2,1.83333333333333,6,20000,450000,6e+05,8e+05,1500000,2e+06,3e+06,15000,20000,35000,1,1,2,100,1,2,327,10,0,0,1
6,10,2762,66,"old","A1A3182543LHDS","t",194.933,NA,NA,10,2,1,48001,2,1,1,"Trump",4,2,"birth","english",0.5,-0.5,0.5,1.5,0.5,1.5,-1.5,2.5,0.625,4,4,4,4,4,4,4,4,0,90,20,100,100,0,-1,-1,-1,1,-1,-0.5,5,4500,560000,725000,945000,560000,725000,945000,15000,17500,20000,1,1,2,5,5,2,534,3,1,0,4
6,9,2763,24,"young","A34XULBZ8UVPMG","t",140.401,NA,NA,88,19,3,60626,1,1,1,"Trump",5,5,"1","English",-0.5,-0.5,1.5,1.5,2.5,-2.5,-2.5,1.5,0.125,-4,-4,-3,4,-4,-4,-4,-2.71428571428571,0,91,92,97,98,-2,-2,-1,-2,1,-2,-1.33333333333333,4,2000,4e+05,450000,5e+05,8e+05,850000,9e+05,12700,13000,14000,1,1,2,70,4,2,563,10,0,0,1
6,10,2764,45,"middle","A1QHMJ1QOJAYPE","t",201.181,NA,NA,0,0,0,92536,1,1,1,"Donald Trump",3,2,"Birth","English",-2.5,0.5,0.5,-0.5,-0.5,-0.5,2.5,-0.5,-0.125,4,4,4,4,4,4,4,4,0,100,50,100,100,-3,-3,-3,-3,-4,-3,-3.16666666666667,5,10000,425000,460000,5e+05,5e+05,580000,650000,15000,19000,25000,1,1,2,0,4,2,567,3,1,0,4
6,10,2765,54,"middle","A6WXIKRYMXNIN","t",353.486,NA,NA,47,9,4,87109,2,1,1,"Trump",5,2,"0","English",1.5,2.5,1.5,2.5,1.5,1.5,1.5,1.5,1.75,3,4,3,4,2,1,3,2.85714285714286,0,63,77,95,95,-1,-2,-2,-1,-1,-1,-1.33333333333333,5,1e+05,450000,550000,6e+05,2250000,2750000,3e+06,15000,17500,19000,1,1,2,18,4,1,925,10,0,0,4
6,10,2766,37,"middle","AHYTT3T8W9Y9Y","t",338.648,NA,NA,50,5,1,7009,1,1,1,"Donald Trump",5,3,"2","english",-1.5,1.5,1.5,1.5,2.5,2.5,2.5,2.5,1.625,-3,-4,3,-3,-2,-1,-3,-1.85714285714286,0,90,95,100,100,-2,-3,-2,-3,-4,-2,-2.66666666666667,5,8000,4e+05,405000,410000,410000,420000,435000,14000,16000,19000,1,1,2,75,2,2,642,1,0,0,2
6,10,2767,65,"old","A3RACQ7F0RX2V7","t",316.725,NA,NA,8,12,2,89034,2,1,1,"Trump",3,2,"1","English",1.5,2.5,2.5,2.5,1.5,2.5,1.5,2.5,2.125,2,1,3,2,1,2,1,1.71428571428571,0,50,50,85,85,-2,-2,-2,-2,0,-2,-1.66666666666667,3,30000,475000,595000,7e+05,1e+06,1100000,1200000,15000,16000,16500,1,1,2,35,4,2,908,3,1,0,3
6,9,2768,33,"middle","A1NMCSVPHOTPYG","t",191.418,NA,NA,3,1,1,68045,2,1,1,"Trump",4,2,"1","English",0.5,1.5,1.5,1.5,0.5,1.5,1.5,0.5,1.125,-3,-4,-1,-3,0,-4,-2,-2.42857142857143,0,8,1,97,97,0,1,-2,-1,-2,-2,-1,5,2e+06,1e+05,2e+05,5e+05,2e+05,5e+05,1e+06,1000,2000,3000,1,1,2,11,3,2,478,10,0,0,1
6,10,2770,22,"young","A31I94SKWRW1RY","t",120.048,NA,NA,4,0,0,27410,1,1,1,"Donald Trump",3,5,"native speaker","English",2.5,2.5,2.5,2.5,2.5,1.5,2.5,1.5,2.25,1,0,-4,3,1,4,1,0.857142857142857,0,100,51,89,87,2,1,0,2,-1,-1,0.5,4,4e+05,435000,455000,465000,440000,465000,499000,13000,13350,14000,1,1,2,0,4,2,386,2,0,0,3
6,10,2771,32,"middle","A1BQTDDVCHQM5T","t",291.62,NA,NA,3,1,0,92553,2,1,1,"Donald Trump",5,3,"0","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.625,-2,4,4,-4,-2,3,1,0.571428571428571,0,75,80,95,100,-1,1,0,0,-1,-1,-0.333333333333333,6,1500,450100,475000,5e+05,6e+05,650000,750000,13000,14000,15500,1,1,2,0,4,1,1556,4,0,0,1
6,9,2772,46,"middle","A34TVS5NMPO3O2","t",143.298,NA,NA,3,2,2,74601,2,1,1,"trump",3,2,"1","english",-2.5,-0.5,0.5,0.5,0.5,-0.5,-0.5,0.5,-0.25,3,2,4,2,4,2,2,2.71428571428571,0,50,9,72,72,-2,-2,-2,-2,-1,-2,-1.83333333333333,7,10000,410000,450000,5e+05,450000,5e+05,550000,14000,14500,15000,1,1,2,0,4,1,514,3,1,0,3
6,10,2774,29,"young","A2WGH515MPTR5V","t",334.128,NA,NA,91,88,58,19403,2,1,1,"Donald Trump",4,2,"2","English",1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.25,2,2,1,-1,-1,-2,1,0.285714285714286,0,97,94,88,92,4,-3,-3,-3,3,4,0.333333333333333,4,2000,300,600,1000,500,1500,3000,40,200,400,1,1,2,16,2,1,731,5,0,0,3
6,10,2775,37,"middle","ABNNSRB6Y5EFR","t",192.191,NA,NA,11,2,1,53040,1,1,1,"Donald Trump",5,2,"1","english",1.5,0.5,1.5,1.5,1.5,-0.5,-0.5,1.5,0.875,3,1,3,3,3,2,3,2.57142857142857,0,60,14,81,78,-1,-2,-2,-1,0,-1,-1.16666666666667,5,35000,400390,520000,690000,520300,7e+05,980000,15000,16700,18200,1,1,2,12,4,2,522,10,0,0,3
6,8,2777,54,"middle","AMIZBGPELWQFG","t",223.643,NA,NA,5,2,0,33139,1,1,1,"Donald Trump",3,2,"0","English",-0.5,-0.5,0.5,0.5,2.5,2.5,-2.5,2.5,0.625,-2,1,4,-2,1,3,2,1,0,86,26,89,36,-1,-1,0,-1,0,1,-0.333333333333333,5,20000,4e+05,425000,440000,475000,5e+05,510000,14000,18000,22000,1,1,2,0,4,1,565,12,0,0,3
6,10,2779,38,"middle","ARCCEMO6PIE44","ta",NA,NA,196.14,8,1,2,84120,2,1,1,"Trump",5,1,"1","english",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-4,-4,1,-3,-3,0,-4,-2.42857142857143,0,66,57,96,97,-1,-3,-1,-2,1,-2,-1.33333333333333,7,20000,550000,8e+05,1e+06,1300000,2500000,3500000,18000,25000,35000,1,1,2,7,3,2,545,6,0,0,1
6,10,2780,39,"middle","A16SJ5D3DKUEXJ","ta",NA,NA,151.484,25,5,1,98038,1,1,1,"Trump, lord help us",3,5,"1","English",-1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,-2,-4,3,-1,-4,-2,-3,-1.85714285714286,0,85,50,80,90,-1,-3,-1,0,1,0,-0.666666666666667,6,50000,550000,750000,1e+06,750000,1e+06,1350000,16000,25000,40000,1,1,2,5,5,2,428,12,0,0,1
6,10,2781,40,"middle","A2RRDATXKQ8HHC","ta",NA,NA,190.166,5,2,1,92507,2,1,1,"Donald Trump",5,5,"1","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.75,-3,-3,1,-1,-3,-1,-3,-1.85714285714286,0,80,5,95,95,0,1,1,0,0,0,0.333333333333333,7,50000,5e+05,650000,950000,1e+06,1.3e+07,1.8e+07,24000,40000,70000,1,1,2,10,4,1,383,9,0,0,1
6,8,2782,34,"middle","AGDJB8B8CDZ71","ta",NA,NA,118.27,65,15,1,10801,2,1,1,"trump",5,3,"0","english",0.5,0.5,0.5,0.5,-1.5,1.5,1.5,0.5,0.5,-1,0,4,2,4,4,-1,1.71428571428571,0,35,15,75,75,0,-1,-1,0,0,1,-0.166666666666667,6,3e+06,550000,680000,725000,1e+06,1300000,1500000,15000,17000,19000,1,1,2,23,3,2,404,10,0,0,3
6,10,2783,36,"middle","A2OFN0A5CPLH57","ta",NA,NA,241.695,3,1,1,84655,1,1,1,"Donald Trump",5,5,"0","English",2.5,2.5,2.5,2.5,2.5,1.5,-1.5,2.5,1.875,4,3,1,4,0,0,4,2.28571428571429,0,90,88,98,98,-3,-3,-3,-3,3,-3,-2,6,50000,589500,786000,982000,7e+05,1e+06,1300000,18000,23000,30000,1,1,2,0,3,2,463,12,0,0,3
6,9,2784,26,"young","A296WX3QFEK7A0","ta",NA,NA,69.834,3,2,2,55038,2,1,1,"donald trump",5,5,"2","english",-0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,1,-1,-1,1,2,-1,3,0.571428571428571,0,14,17,12,13,0,-1,0,1,-2,1,-0.166666666666667,2,10000,420000,5e+05,6e+05,2e+05,3e+05,4e+05,15000,20000,25000,1,1,2,23,4,2,273,1,0,0,3
6,9,2785,35,"middle","A3ADQ2RLQNJQDU","ta",NA,NA,266.677,15,29,34,41339,1,1,1,"Donald Trump",1,2,"5","English",-2.5,-2.5,-2.5,-2.5,-1.5,1.5,2.5,-0.5,-1,-3,1,3,0,-3,0,-3,-0.714285714285714,0,32,51,85,35,-2,-2,-2,-3,-4,-3,-2.66666666666667,3,1583,410000,512000,846057,420000,691000,935000,13756,16832,17437,1,1,2,39,1,2,617,9,0,0,1
6,8,2786,34,"middle","A5X397JR1NNQC","ta",NA,NA,145.914,15,5,0,64093,2,1,1,"Donald Trump",4,2,"1","English",0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.375,-3,-3,3,0,-3,1,-2,-1,1,75,75,80,85,0,0,0,0,0,0,0,7,40000,5e+05,7e+05,850000,1250000,1400000,1600000,16000,18500,22000,1,1,2,50,3,2,414,10,0,0,1
6,9,2787,41,"middle","A19HLB95FVWUYS","ta",NA,NA,131.816,9,8,6,75081,1,1,1,"Trump",3,3,"0","English",1.5,1.5,1.5,1.5,0.5,0.5,-0.5,0.5,0.875,0,1,3,2,0,2,0,1.14285714285714,0,50,19,96,97,0,0,0,0,0,0,0,5,5000,5e+05,650000,1e+06,750000,1e+06,2e+06,15000,20000,30000,1,1,2,4,5,2,394,3,1,0,3
6,9,2789,28,"young","A3T8THFPERMABH","ta",NA,NA,188.596,5,2,1,97115,1,1,1,"Trump",5,5,"0","English",1.5,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.75,1,1,-1,-1,-1,-1,1,-0.142857142857143,0,60,80,99,98,-1,-1,-1,-2,-2,-1,-1.33333333333333,5,10000,5e+05,1e+06,1500000,1e+06,1500000,2e+06,30000,50000,75000,1,1,2,1,4,2,569,10,0,0,2
