"zip","est","confidence","decrease","MTurk_ID","exp","group","day","id","past_social_iso_1","futur_social_iso_1","time_to_stop_dist","rt","attention","president","outcome","age","effort","new","lb","truth","n_start","state_id","z_est","z_conf"
10016,4000,41,FALSE,"A1E3Y8DJR2EQOC",1,"ta",1,4040000,82,100,5,107.488,6,"Donald Trump","deaths",37,10,NA,1477,4114,1999,"NY",1.68915186301387,1.64749831671194
10016,8e+05,34,FALSE,"A1E3Y8DJR2EQOC",1,"ta",3,4040000,82,100,5,107.488,6,"Donald Trump","cCases",37,10,NA,96968,340775,1999,"NY",5.58131774375404,1.35371310323406
10016,5e+05,31,FALSE,"A1E3Y8DJR2EQOC",1,"ta",1,4040000,82,100,5,107.488,6,"Donald Trump","aCases",37,10,NA,96968,165851,1999,"NY",2.63513519526098,1.22882817759325
10016,6000,31,FALSE,"A1E3Y8DJR2EQOC",1,"ta",2,4040000,82,100,5,107.488,6,"Donald Trump","deaths",37,10,NA,1477,7687,1999,"NY",2.5337277945208,1.24566945897732
10016,5e+05,56,FALSE,"A1E3Y8DJR2EQOC",1,"ta",2,4040000,82,100,5,107.488,6,"Donald Trump","cCases",37,10,NA,96968,248079,1999,"NY",3.48832358984628,2.22964511120905
10016,10000,31,FALSE,"A1E3Y8DJR2EQOC",1,"ta",3,4040000,82,100,5,107.488,6,"Donald Trump","deaths",37,10,NA,1477,11981,1999,"NY",4.22287965753467,1.24566945897732
10022,625000,75,FALSE,"A3W1CKM4PBLRC0",2,"g",2,0.0367,100,99,7,173.365,6,"Donald Trump","cCases",33,10,1,393782,590573,1999,"NY",2.21196191464775,2.96559340456702
10022,1100000,55,FALSE,"A3W1CKM4PBLRC0",2,"g",2,0.0367,100,99,7,173.365,6,"Donald Trump","aCases",33,10,1,393782,590573,1999,"NY",2.00897984881825,2.15554844365859
10022,1250000,60,FALSE,"A3W1CKM4PBLRC0",2,"g",3,0.0367,100,99,7,173.365,6,"Donald Trump","aCases",33,10,1,393782,677570,1999,"NY",2.28293164638437,2.35150739308209
10022,550000,70,FALSE,"A3W1CKM4PBLRC0",2,"g",1,0.0367,100,99,7,173.365,6,"Donald Trump","cCases",33,10,1,393782,505959,1999,"NY",1.94652648489002,2.76788717759588
10022,15000,74,FALSE,"A3W1CKM4PBLRC0",2,"g",2,0.0367,100,99,7,173.365,6,"Donald Trump","deaths",33,10,1,12692,28011,1999,"NY",1.03764507260228,2.79265466380321
10022,13260,68,FALSE,"A3W1CKM4PBLRC0",2,"g",1,0.0367,100,99,7,173.365,6,"Donald Trump","deaths",33,10,1,12692,22431,1999,"NY",0.917278244180415,2.56622320457592
10022,950000,50,FALSE,"A3W1CKM4PBLRC0",2,"g",1,0.0367,100,99,7,173.365,6,"Donald Trump","aCases",33,10,1,393782,505959,1999,"NY",1.73502805125212,1.95958949423508
10022,7e+05,80,FALSE,"A3W1CKM4PBLRC0",2,"g",3,0.0367,100,99,7,173.365,6,"Donald Trump","cCases",33,10,1,393782,677570,1999,"NY",2.47739734440548,3.16329963153815
10022,20000,80,FALSE,"A3W1CKM4PBLRC0",2,"g",3,0.0367,100,99,7,173.365,6,"Donald Trump","deaths",33,10,1,12692,35594,1999,"NY",1.38352676346971,3.01908612303049
10027,14000,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",1,0.0544,100,100,7,205.443,6,"Donald Trump","deaths",28,10,1,12692,22431,1999,"NY",0.968468734428794,3.77385765378812
10027,5e+05,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",3,0.0544,100,100,7,205.443,6,"Donald Trump","cCases",28,10,1,393782,677570,1999,"NY",1.7695695317182,3.95412453942269
10027,420000,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",1,0.0544,100,100,7,205.443,6,"Donald Trump","cCases",28,10,1,393782,505959,1999,"NY",1.48643840664329,3.95412453942269
10027,16000,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",2,0.0544,100,100,7,205.443,6,"Donald Trump","deaths",28,10,1,12692,28011,1999,"NY",1.10682141077576,3.77385765378812
10027,5e+05,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",1,0.0544,100,100,7,205.443,6,"Donald Trump","aCases",28,10,1,393782,505959,1999,"NY",0.913172658553749,3.91917898847016
10027,460000,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",2,0.0544,100,100,7,205.443,6,"Donald Trump","cCases",28,10,1,393782,590573,1999,"NY",1.62800396918074,3.95412453942269
10027,18000,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",3,0.0544,100,100,7,205.443,6,"Donald Trump","deaths",28,10,1,12692,35594,1999,"NY",1.24517408712274,3.77385765378812
10027,6e+05,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",2,0.0544,100,100,7,205.443,6,"Donald Trump","aCases",28,10,1,393782,590573,1999,"NY",1.0958071902645,3.91917898847016
10027,7e+05,100,FALSE,"A2PR3J6Z0LBT1R",2,"ta",3,0.0544,100,100,7,205.443,6,"Donald Trump","aCases",28,10,1,393782,677570,1999,"NY",1.27844172197525,3.91917898847016
10028,4e+05,50,FALSE,"AIOFZDV1SZ25O",3.1,"g",3,99,NA,NA,NA,157.136,6,"Donald Trump","aCases",32,10,NA,96968,340775,1999,"NY",2.05697697666184,1.96914190503861
10028,2e+05,50,FALSE,"AIOFZDV1SZ25O",3.1,"g",1,99,NA,NA,NA,157.136,6,"Donald Trump","aCases",32,10,NA,96968,165851,1999,"NY",1.02848848833092,1.96914190503861
10028,120000,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",1,99,NA,NA,NA,157.136,6,"Donald Trump","cCases",32,10,NA,96968,165851,1999,"NY",0.724616176402114,3.07104872700531
10028,150000,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",2,99,NA,NA,NA,157.136,6,"Donald Trump","cCases",32,10,NA,96968,248079,1999,"NY",0.905770220502643,3.07104872700531
10028,3000,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",3,99,NA,NA,NA,157.136,6,"Donald Trump","deaths",32,10,NA,1477,11981,1999,"NY",1.14062868752955,2.91810050912367
10028,3e+05,50,FALSE,"AIOFZDV1SZ25O",3.1,"g",2,99,NA,NA,NA,157.136,6,"Donald Trump","aCases",32,10,NA,96968,248079,1999,"NY",1.54273273249638,1.96914190503861
10028,2e+05,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",3,99,NA,NA,NA,157.136,6,"Donald Trump","cCases",32,10,NA,96968,340775,1999,"NY",1.20769362733686,3.07104872700531
10028,2000,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",1,99,NA,NA,NA,157.136,6,"Donald Trump","deaths",32,10,NA,1477,4114,1999,"NY",0.760419125019701,2.91810050912367
10028,2500,75,FALSE,"AIOFZDV1SZ25O",3.1,"g",2,99,NA,NA,NA,157.136,6,"Donald Trump","deaths",32,10,NA,1477,7687,1999,"NY",0.950523906274626,2.91810050912367
10029,6e+05,50,FALSE,"A220CQRMPT29DB",3.2,"g",1,468,NA,NA,NA,789.606,6,"Trump","aCases",40,9,NA,393782,505959,1999,"NY",1.16593528123151,1.91173128351884
10029,1e+06,50,FALSE,"A220CQRMPT29DB",3.2,"g",3,468,NA,NA,NA,789.606,6,"Trump","aCases",40,9,NA,393782,677570,1999,"NY",1.94322546871918,1.91173128351884
10029,590000,52,FALSE,"A220CQRMPT29DB",3.2,"g",2,468,NA,NA,NA,789.606,6,"Trump","cCases",40,9,NA,393782,590573,1999,"NY",2.26552925507556,1.99408894120383
10029,20000,20,FALSE,"A220CQRMPT29DB",3.2,"g",3,468,NA,NA,NA,789.606,6,"Trump","deaths",40,9,NA,12692,35594,1999,"NY",1.26900446475796,0.739173735135178
10029,17000,20,FALSE,"A220CQRMPT29DB",3.2,"g",2,468,NA,NA,NA,789.606,6,"Trump","deaths",40,9,NA,12692,28011,1999,"NY",1.07865379504427,0.739173735135178
10029,15000,20,FALSE,"A220CQRMPT29DB",3.2,"g",1,468,NA,NA,NA,789.606,6,"Trump","deaths",40,9,NA,12692,22431,1999,"NY",0.951753348568471,0.739173735135178
10029,7e+05,55,FALSE,"A220CQRMPT29DB",3.2,"g",3,468,NA,NA,NA,789.606,6,"Trump","cCases",40,9,NA,393782,677570,1999,"NY",2.68791606534388,2.10913253396559
10029,8e+05,50,FALSE,"A220CQRMPT29DB",3.2,"g",2,468,NA,NA,NA,789.606,6,"Trump","aCases",40,9,NA,393782,590573,1999,"NY",1.55458037497534,1.91173128351884
10029,450000,45,FALSE,"A220CQRMPT29DB",3.2,"g",1,468,NA,NA,NA,789.606,6,"Trump","cCases",40,9,NA,393782,505959,1999,"NY",1.72794604200678,1.72565389142639
10033,2e+05,50,FALSE,"A17DXR1QC8GWL8",3.1,"g",1,54,NA,NA,NA,112.601,6,"TRUMP","aCases",33,10,NA,96968,165851,1999,"NY",1.02848848833092,1.96914190503861
10033,1800,69,FALSE,"A17DXR1QC8GWL8",3.1,"g",1,54,NA,NA,NA,112.601,6,"TRUMP","deaths",33,10,NA,1477,4114,1999,"NY",0.684377212517731,2.68465246839378
10033,4e+05,50,FALSE,"A17DXR1QC8GWL8",3.1,"g",3,54,NA,NA,NA,112.601,6,"TRUMP","aCases",33,10,NA,96968,340775,1999,"NY",2.05697697666184,1.96914190503861
10033,2e+05,61,FALSE,"A17DXR1QC8GWL8",3.1,"g",2,54,NA,NA,NA,112.601,6,"TRUMP","cCases",33,10,NA,96968,248079,1999,"NY",1.20769362733686,2.49778629796432
10033,2900,64,FALSE,"A17DXR1QC8GWL8",3.1,"g",3,54,NA,NA,NA,112.601,6,"TRUMP","deaths",33,10,NA,1477,11981,1999,"NY",1.10260773127857,2.4901124344522
10033,250000,65,FALSE,"A17DXR1QC8GWL8",3.1,"g",3,54,NA,NA,NA,112.601,6,"TRUMP","cCases",33,10,NA,96968,340775,1999,"NY",1.50961703417107,2.6615755634046
10033,2500,62,FALSE,"A17DXR1QC8GWL8",3.1,"g",2,54,NA,NA,NA,112.601,6,"TRUMP","deaths",33,10,NA,1477,7687,1999,"NY",0.950523906274626,2.41229642087557
10033,3e+05,50,FALSE,"A17DXR1QC8GWL8",3.1,"g",2,54,NA,NA,NA,112.601,6,"TRUMP","aCases",33,10,NA,96968,248079,1999,"NY",1.54273273249638,1.96914190503861
10033,120000,61,FALSE,"A17DXR1QC8GWL8",3.1,"g",1,54,NA,NA,NA,112.601,6,"TRUMP","cCases",33,10,NA,96968,165851,1999,"NY",0.724616176402114,2.49778629796432
10036,13900,14,FALSE,"A345TDMHP3DQ3G",2,"g",1,0.102,83,86,3,294.271,6,"Donald Trump","deaths",27,10,0,12692,22431,1999,"NY",0.961551100611445,0.528340071530336
10036,15000,8,FALSE,"A345TDMHP3DQ3G",2,"g",2,0.102,83,86,3,294.271,6,"Donald Trump","deaths",27,10,0,12692,28011,1999,"NY",1.03764507260228,0.301908612303049
10036,480000,6,FALSE,"A345TDMHP3DQ3G",2,"g",2,0.102,83,86,3,294.271,6,"Donald Trump","aCases",27,10,0,393782,590573,1999,"NY",0.876645752211599,0.235150739308209
10036,2000,9,FALSE,"A345TDMHP3DQ3G",1,"g",1,8210000,49,49,4,163.443,6,"Donald Trump","deaths",27,10,NA,1477,4114,1999,"NY",0.844575931506933,0.361645971961157
10036,470000,26,FALSE,"A345TDMHP3DQ3G",2,"g",2,0.102,83,86,3,294.271,6,"Donald Trump","cCases",27,10,0,393782,590573,1999,"NY",1.66339535981511,1.0280723802499
10036,4e+05,32,FALSE,"A345TDMHP3DQ3G",2,"g",1,0.102,83,86,3,294.271,6,"Donald Trump","cCases",27,10,0,393782,505959,1999,"NY",1.41565562537456,1.26531985261526
10036,97300,50,FALSE,"A345TDMHP3DQ3G",1,"g",1,8210000,49,49,4,163.443,6,"Donald Trump","cCases",27,10,NA,96968,165851,1999,"NY",0.678827770584086,1.99075456357951
10036,97900,50,FALSE,"A345TDMHP3DQ3G",1,"g",2,8210000,49,49,4,163.443,6,"Donald Trump","cCases",27,10,NA,96968,248079,1999,"NY",0.683013758891901,1.99075456357951
10036,510000,18,FALSE,"A345TDMHP3DQ3G",2,"g",3,0.102,83,86,3,294.271,6,"Donald Trump","cCases",27,10,0,393782,677570,1999,"NY",1.80496092235256,0.711742417096084
10036,530000,2,FALSE,"A345TDMHP3DQ3G",2,"g",3,0.102,83,86,3,294.271,6,"Donald Trump","aCases",27,10,0,393782,677570,1999,"NY",0.967963018066974,0.0783835797694031
10036,100200,7,FALSE,"A345TDMHP3DQ3G",1,"g",1,8210000,49,49,4,163.443,6,"Donald Trump","aCases",27,10,NA,96968,165851,1999,"NY",0.528081093130301,0.277477330424281
10036,17000,4,FALSE,"A345TDMHP3DQ3G",2,"g",3,0.102,83,86,3,294.271,6,"Donald Trump","deaths",27,10,0,12692,35594,1999,"NY",1.17599774894925,0.150954306151525
10036,102000,7,FALSE,"A345TDMHP3DQ3G",1,"g",3,8210000,49,49,4,163.443,6,"Donald Trump","aCases",27,10,NA,96968,340775,1999,"NY",0.537567579833241,0.277477330424281
10036,420000,14,FALSE,"A345TDMHP3DQ3G",2,"g",1,0.102,83,86,3,294.271,6,"Donald Trump","aCases",27,10,0,393782,505959,1999,"NY",0.767065033185149,0.548685058385822
10036,2500,5,FALSE,"A345TDMHP3DQ3G",1,"g",2,8210000,49,49,4,163.443,6,"Donald Trump","deaths",27,10,NA,1477,7687,1999,"NY",1.05571991438367,0.200914428867309
10036,98600,50,FALSE,"A345TDMHP3DQ3G",1,"g",3,8210000,49,49,4,163.443,6,"Donald Trump","cCases",27,10,NA,96968,340775,1999,"NY",0.687897411917686,1.99075456357951
10036,2800,5,FALSE,"A345TDMHP3DQ3G",1,"g",3,8210000,49,49,4,163.443,6,"Donald Trump","deaths",27,10,NA,1477,11981,1999,"NY",1.18240630410971,0.200914428867309
10036,101000,10,FALSE,"A345TDMHP3DQ3G",1,"g",2,8210000,49,49,4,163.443,6,"Donald Trump","aCases",27,10,NA,96968,248079,1999,"NY",0.532297309442719,0.396396186320402
10308,750000,32,FALSE,"A1X8YRYS8MBDWX",2,"g",3,0.1086,80,83,5,337.941,6,"Donald Trump","cCases",66,10,0,393782,677570,1999,"NY",2.6543542975773,1.26531985261526
10308,5e+05,50,FALSE,"A1X8YRYS8MBDWX",2,"g",1,0.1086,80,83,5,337.941,6,"Donald Trump","cCases",66,10,0,393782,505959,1999,"NY",1.7695695317182,1.97706226971134
10308,6e+05,40,FALSE,"A1X8YRYS8MBDWX",2,"g",2,0.1086,80,83,5,337.941,6,"Donald Trump","cCases",66,10,0,393782,590573,1999,"NY",2.12348343806184,1.58164981576908
10308,12000,42,FALSE,"A1X8YRYS8MBDWX",1,"g",1,6800000,20,75,5,766.27,6,"Donald Trump","deaths",66,10,NA,1477,4114,1999,"NY",5.0674555890416,1.6876812024854
10308,230000,51,FALSE,"A1X8YRYS8MBDWX",1,"g",3,6800000,20,75,5,766.27,6,"Donald Trump","aCases",66,10,NA,96968,340775,1999,"NY",1.21216218982005,2.02162055023405
10308,180000,73,FALSE,"A1X8YRYS8MBDWX",1,"g",3,6800000,20,75,5,766.27,6,"Donald Trump","cCases",66,10,NA,96968,340775,1999,"NY",1.25579649234466,2.90650166282608
10308,110000,49,FALSE,"A1X8YRYS8MBDWX",1,"g",1,6800000,20,75,5,766.27,6,"Donald Trump","cCases",66,10,NA,96968,165851,1999,"NY",0.767431189766181,1.95093947230792
10308,14000,33,FALSE,"A1X8YRYS8MBDWX",1,"g",2,6800000,20,75,5,766.27,6,"Donald Trump","deaths",66,10,NA,1477,7687,1999,"NY",5.91203152054853,1.32603523052424
10308,25000,37,FALSE,"A1X8YRYS8MBDWX",2,"g",3,0.1086,80,83,5,337.941,6,"Donald Trump","deaths",66,10,0,12692,35594,1999,"NY",1.72940845433713,1.3963273319016
10308,7e+05,52,FALSE,"A1X8YRYS8MBDWX",2,"g",1,0.1086,80,83,5,337.941,6,"Donald Trump","aCases",66,10,0,393782,505959,1999,"NY",1.27844172197525,2.03797307400448
10308,1e+06,31,FALSE,"A1X8YRYS8MBDWX",2,"g",3,0.1086,80,83,5,337.941,6,"Donald Trump","aCases",66,10,0,393782,677570,1999,"NY",1.8263453171075,1.21494548642575
10308,16000,60,FALSE,"A1X8YRYS8MBDWX",2,"g",1,0.1086,80,83,5,337.941,6,"Donald Trump","deaths",66,10,0,12692,22431,1999,"NY",1.10682141077576,2.26431459227287
10308,120000,40,FALSE,"A1X8YRYS8MBDWX",1,"g",1,6800000,20,75,5,766.27,6,"Donald Trump","aCases",66,10,NA,96968,165851,1999,"NY",0.632432446862636,1.58558474528161
10308,140000,42,FALSE,"A1X8YRYS8MBDWX",1,"g",2,6800000,20,75,5,766.27,6,"Donald Trump","aCases",66,10,NA,96968,248079,1999,"NY",0.737837854673076,1.66486398254569
10308,8e+05,41,FALSE,"A1X8YRYS8MBDWX",2,"g",2,0.1086,80,83,5,337.941,6,"Donald Trump","aCases",66,10,0,393782,590573,1999,"NY",1.461076253686,1.60686338527276
10308,20000,50,FALSE,"A1X8YRYS8MBDWX",2,"g",2,0.1086,80,83,5,337.941,6,"Donald Trump","deaths",66,10,0,12692,28011,1999,"NY",1.38352676346971,1.88692882689406
10308,125000,59,FALSE,"A1X8YRYS8MBDWX",1,"g",2,6800000,20,75,5,766.27,6,"Donald Trump","cCases",66,10,NA,96968,248079,1999,"NY",0.872080897461569,2.34909038502382
10314,5e+05,69,FALSE,"AMJBPEANFZDMH",2,"g",1,0.1122,84,67,5,81.93,6,"donald trump","aCases",26,10,0,393782,505959,1999,"NY",0.913172658553749,2.70423350204441
10314,4e+05,63,FALSE,"AMJBPEANFZDMH",2,"g",1,0.1122,84,67,5,81.93,6,"donald trump","cCases",26,10,0,393782,505959,1999,"NY",1.41565562537456,2.49109845983629
10314,120000,57,FALSE,"AMJBPEANFZDMH",1,"g",2,1700000,96,89,5,65.884,6,"trump","cCases",26,10,NA,96968,248079,1999,"NY",0.837197661563107,2.26946020248064
10314,650000,82,FALSE,"AMJBPEANFZDMH",2,"g",2,0.1122,84,67,5,81.93,6,"donald trump","aCases",26,10,0,393782,590573,1999,"NY",1.18712445611987,3.21372677054553
10314,1e+05,71,FALSE,"AMJBPEANFZDMH",1,"g",1,1700000,96,89,5,65.884,6,"trump","cCases",26,10,NA,96968,165851,1999,"NY",0.697664717969255,2.8268714802829
10314,1e+05,58,FALSE,"AMJBPEANFZDMH",1,"g",2,1700000,96,89,5,65.884,6,"trump","aCases",26,10,NA,96968,248079,1999,"NY",0.527027039052197,2.29909788065833
10314,450000,54,FALSE,"AMJBPEANFZDMH",2,"g",2,0.1122,84,67,5,81.93,6,"donald trump","cCases",26,10,0,393782,590573,1999,"NY",1.59261257854638,2.13522725128825
10314,480000,78,FALSE,"AMJBPEANFZDMH",2,"g",3,0.1122,84,67,5,81.93,6,"donald trump","cCases",26,10,0,393782,677570,1999,"NY",1.69878675044947,3.0842171407497
10314,7e+05,57,FALSE,"AMJBPEANFZDMH",2,"g",3,0.1122,84,67,5,81.93,6,"donald trump","aCases",26,10,0,393782,677570,1999,"NY",1.27844172197525,2.23393202342799
10314,24000,59,FALSE,"AMJBPEANFZDMH",2,"g",2,0.1122,84,67,5,81.93,6,"donald trump","deaths",26,10,0,12692,28011,1999,"NY",1.66023211616365,2.22657601573499
10314,25500,60,FALSE,"AMJBPEANFZDMH",2,"g",3,0.1122,84,67,5,81.93,6,"donald trump","deaths",26,10,0,12692,35594,1999,"NY",1.76399662342387,2.26431459227287
10314,20000,80,FALSE,"AMJBPEANFZDMH",2,"g",1,0.1122,84,67,5,81.93,6,"donald trump","deaths",26,10,0,12692,22431,1999,"NY",1.38352676346971,3.01908612303049
10314,2e+05,50,FALSE,"AMJBPEANFZDMH",1,"g",3,1700000,96,89,5,65.884,6,"trump","cCases",26,10,NA,96968,340775,1999,"NY",1.39532943593851,1.99075456357951
10314,140000,56,FALSE,"AMJBPEANFZDMH",1,"g",3,1700000,96,89,5,65.884,6,"trump","aCases",26,10,NA,96968,340775,1999,"NY",0.737837854673076,2.21981864339425
10467,4e+05,25,FALSE,"A2NGMLBFZ3YQP5",2,"g",1,0.0514,100,100,4,337.246,6,"Donald J Trump","cCases",60,9,1,393782,505959,1999,"NY",1.41565562537456,0.988531134855672
10467,450000,22,FALSE,"A2NGMLBFZ3YQP5",2,"g",2,0.0514,100,100,4,337.246,6,"Donald J Trump","cCases",60,9,1,393782,590573,1999,"NY",1.59261257854638,0.869907398672992
10467,6e+05,22,FALSE,"A2NGMLBFZ3YQP5",2,"g",3,0.0514,100,100,4,337.246,6,"Donald J Trump","aCases",60,9,1,393782,677570,1999,"NY",1.0958071902645,0.862219377463434
10467,5e+05,18,FALSE,"A2NGMLBFZ3YQP5",2,"g",3,0.0514,100,100,4,337.246,6,"Donald J Trump","cCases",60,9,1,393782,677570,1999,"NY",1.7695695317182,0.711742417096084
10467,5e+05,21,FALSE,"A2NGMLBFZ3YQP5",2,"g",1,0.0514,100,100,4,337.246,6,"Donald J Trump","aCases",60,9,1,393782,505959,1999,"NY",0.913172658553749,0.823027587578733
10467,14000,19,FALSE,"A2NGMLBFZ3YQP5",2,"g",2,0.0514,100,100,4,337.246,6,"Donald J Trump","deaths",60,9,1,12692,28011,1999,"NY",0.968468734428794,0.717032954219742
10467,13000,19,FALSE,"A2NGMLBFZ3YQP5",2,"g",1,0.0514,100,100,4,337.246,6,"Donald J Trump","deaths",60,9,1,12692,22431,1999,"NY",0.899292396255309,0.717032954219742
10467,550000,20,FALSE,"A2NGMLBFZ3YQP5",2,"g",2,0.0514,100,100,4,337.246,6,"Donald J Trump","aCases",60,9,1,393782,590573,1999,"NY",1.00448992440912,0.783835797694031
10467,15000,18,FALSE,"A2NGMLBFZ3YQP5",2,"g",3,0.0514,100,100,4,337.246,6,"Donald J Trump","deaths",60,9,1,12692,35594,1999,"NY",1.03764507260228,0.679294377681861
10474,15000,20,FALSE,"A157L6Z8QU3SDE",3.2,"g",2,788,NA,NA,NA,241.838,6,"Donald Trump","deaths",31,9,NA,12692,28011,1999,"NY",0.951753348568471,0.739173735135178
10474,1e+06,13,FALSE,"A157L6Z8QU3SDE",3.2,"g",2,788,NA,NA,NA,241.838,6,"Donald Trump","aCases",31,9,NA,393782,590573,1999,"NY",1.94322546871918,0.497050133714897
10474,1400000,6,FALSE,"A157L6Z8QU3SDE",3.2,"g",3,788,NA,NA,NA,241.838,6,"Donald Trump","aCases",31,9,NA,393782,677570,1999,"NY",2.72051565620685,0.22940775402226
10474,13000,30,FALSE,"A157L6Z8QU3SDE",3.2,"g",1,788,NA,NA,NA,241.838,6,"Donald Trump","deaths",31,9,NA,12692,22431,1999,"NY",0.824852902092675,1.10876060270277
10474,650000,11,FALSE,"A157L6Z8QU3SDE",3.2,"g",3,788,NA,NA,NA,241.838,6,"Donald Trump","cCases",31,9,NA,393782,677570,1999,"NY",2.49592206067646,0.421826506793117
10474,18000,12,FALSE,"A157L6Z8QU3SDE",3.2,"g",3,788,NA,NA,NA,241.838,6,"Donald Trump","deaths",31,9,NA,12692,35594,1999,"NY",1.14210401828217,0.443504241081107
10474,420000,56,FALSE,"A157L6Z8QU3SDE",3.2,"g",1,788,NA,NA,NA,241.838,6,"Donald Trump","cCases",31,9,NA,393782,505959,1999,"NY",1.61274963920633,2.14748039821951
10474,5e+05,22,FALSE,"A157L6Z8QU3SDE",3.2,"g",2,788,NA,NA,NA,241.838,6,"Donald Trump","cCases",31,9,NA,393782,590573,1999,"NY",1.9199400466742,0.843653013586234
10474,7e+05,20,FALSE,"A157L6Z8QU3SDE",3.2,"g",1,788,NA,NA,NA,241.838,6,"Donald Trump","aCases",31,9,NA,393782,505959,1999,"NY",1.36025782810342,0.764692513407534
10589,1e+06,61,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",2,87,NA,NA,NA,127.825,6,"Donald Trump","cCases",28,10,NA,393782,590573,1999,"NY",3.83988009334841,2.3392197194891
10589,1500000,55,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",2,87,NA,NA,NA,127.825,6,"Donald Trump","aCases",28,10,NA,393782,590573,1999,"NY",2.91483820307876,2.10290441187072
10589,7e+05,69,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",1,87,NA,NA,NA,127.825,6,"Donald Trump","cCases",28,10,NA,393782,505959,1999,"NY",2.68791606534388,2.64600263352046
10589,70000,46,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",3,87,NA,NA,NA,127.825,6,"Donald Trump","deaths",28,10,NA,12692,35594,1999,"NY",4.44151562665287,1.70009959081091
10589,1e+06,58,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",1,87,NA,NA,NA,127.825,6,"Donald Trump","aCases",28,10,NA,393782,505959,1999,"NY",1.94322546871918,2.21760828888185
10589,24000,81,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",1,87,NA,NA,NA,127.825,6,"Donald Trump","deaths",28,10,NA,12692,22431,1999,"NY",1.52280535770955,2.99365362729747
10589,1500000,50,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",3,87,NA,NA,NA,127.825,6,"Donald Trump","cCases",28,10,NA,393782,677570,1999,"NY",5.75982014002261,1.91739321269599
10589,2e+06,40,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",3,87,NA,NA,NA,127.825,6,"Donald Trump","aCases",28,10,NA,393782,677570,1999,"NY",3.88645093743835,1.52938502681507
10589,40000,62,FALSE,"A3V8FN8YW3YHAV",3.2,"ta",2,87,NA,NA,NA,127.825,6,"Donald Trump","deaths",28,10,NA,12692,28011,1999,"NY",2.53800892951592,2.29143857891905
10594,18000,70,FALSE,"A25MXD9JGMI000",2,"ta",1,0.0556,85,95,5,176.676,6,"Donald Trump","deaths",25,9,1,12692,22431,1999,"NY",1.24517408712274,2.64170035765168
10594,8e+05,18,FALSE,"A25MXD9JGMI000",2,"ta",1,0.0556,85,95,5,176.676,6,"Donald Trump","aCases",25,9,1,393782,505959,1999,"NY",1.461076253686,0.705452217924628
10594,450000,70,FALSE,"A25MXD9JGMI000",2,"ta",1,0.0556,85,95,5,176.676,6,"Donald Trump","cCases",25,9,1,393782,505959,1999,"NY",1.59261257854638,2.76788717759588
10594,25000,34,FALSE,"A25MXD9JGMI000",2,"ta",2,0.0556,85,95,5,176.676,6,"Donald Trump","deaths",25,9,1,12692,28011,1999,"NY",1.72940845433713,1.28311160228796
10594,6e+05,38,FALSE,"A25MXD9JGMI000",2,"ta",2,0.0556,85,95,5,176.676,6,"Donald Trump","cCases",25,9,1,393782,590573,1999,"NY",2.12348343806184,1.50256732498062
10594,29000,26,FALSE,"A25MXD9JGMI000",2,"ta",3,0.0556,85,95,5,176.676,6,"Donald Trump","deaths",25,9,1,12692,35594,1999,"NY",2.00611380703107,0.981202989984911
10594,8e+05,26,FALSE,"A25MXD9JGMI000",2,"ta",3,0.0556,85,95,5,176.676,6,"Donald Trump","cCases",25,9,1,393782,677570,1999,"NY",2.83131125074912,1.0280723802499
10594,1200000,12,FALSE,"A25MXD9JGMI000",2,"ta",2,0.0556,85,95,5,176.676,6,"Donald Trump","aCases",25,9,1,393782,590573,1999,"NY",2.191614380529,0.470301478616419
10594,1600000,8,FALSE,"A25MXD9JGMI000",2,"ta",3,0.0556,85,95,5,176.676,6,"Donald Trump","aCases",25,9,1,393782,677570,1999,"NY",2.922152507372,0.313534319077612
10705,3e+05,42,FALSE,"A4WBW7FVQASZE",1,"g",1,11260000,87,90,4,270.64,6,"Donald Trump","aCases",35,10,NA,96968,165851,1999,"NY",1.58108111715659,1.66486398254569
10705,450000,42,FALSE,"A4WBW7FVQASZE",2,"g",1,0.1115,91,93,4,843.86,6,"Donald Trump","cCases",35,10,0,393782,505959,1999,"NY",1.59261257854638,1.66073230655753
